Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
236.27	0.00026441	26.362	0.037934	-8.1119	-8.1119	-28.370	58.922	72.828	1318.9	-0.38028	1654.1	0.21184	0.027673	0.00013517	7398.2	30.019	31.975	141.30	53.922	65.172	270.26	19483.	7.6830	0.010398
236.83	0.00027758	26.345	0.037958	-8.0710	-8.0710	-28.197	58.974	72.874	1316.8	-0.37993	1633.5	0.21174	0.027617	0.00014157	7063.4	30.035	31.995	140.98	54.278	65.586	270.50	18828.	7.7005	0.010435
237.39	0.00029133	26.328	0.037982	-8.0300	-8.0300	-28.024	59.026	72.920	1314.6	-0.37958	1613.2	0.21163	0.027561	0.00014825	6745.4	30.051	32.016	140.67	54.636	66.003	270.75	18197.	7.7180	0.010473
237.95	0.00030568	26.311	0.038007	-7.9891	-7.9891	-27.852	59.079	72.967	1312.4	-0.37923	1593.3	0.21153	0.027506	0.00015520	6443.3	30.066	32.036	140.35	54.996	66.422	270.99	17589.	7.7356	0.010511
238.51	0.00032066	26.294	0.038031	-7.9481	-7.9481	-27.680	59.132	73.014	1310.3	-0.37888	1573.7	0.21143	0.027450	0.00016244	6156.2	30.082	32.056	140.04	55.358	66.845	271.24	17003.	7.7531	0.010549
239.08	0.00033629	26.277	0.038056	-7.9070	-7.9070	-27.508	59.186	73.062	1308.1	-0.37852	1554.4	0.21133	0.027395	0.00016997	5883.3	30.098	32.076	139.73	55.722	67.269	271.48	16437.	7.7706	0.010587
239.64	0.00035260	26.260	0.038080	-7.8660	-7.8660	-27.337	59.240	73.110	1306.0	-0.37816	1535.5	0.21122	0.027340	0.00017781	5623.8	30.113	32.096	139.42	56.088	67.696	271.73	15892.	7.7882	0.010625
240.20	0.00036961	26.244	0.038105	-7.8249	-7.8249	-27.165	59.294	73.158	1303.8	-0.37780	1516.9	0.21112	0.027284	0.00018598	5377.1	30.129	32.116	139.12	56.455	68.126	271.98	15367.	7.8057	0.010663
240.76	0.00038734	26.227	0.038129	-7.7838	-7.7838	-26.995	59.349	73.207	1301.7	-0.37744	1498.6	0.21102	0.027230	0.00019447	5142.3	30.145	32.136	138.81	56.824	68.558	272.22	14860.	7.8232	0.010702
241.32	0.00040584	26.210	0.038154	-7.7427	-7.7427	-26.824	59.405	73.257	1299.5	-0.37707	1480.6	0.21091	0.027175	0.00020330	4918.9	30.160	32.156	138.51	57.194	68.992	272.47	14371.	7.8408	0.010740
241.88	0.00042511	26.193	0.038178	-7.7015	-7.7015	-26.654	59.461	73.307	1297.4	-0.37670	1462.8	0.21081	0.027120	0.00021248	4706.3	30.176	32.176	138.21	57.566	69.428	272.71	13900.	7.8583	0.010778
242.45	0.00044519	26.176	0.038203	-7.6603	-7.6603	-26.483	59.518	73.357	1295.2	-0.37633	1445.4	0.21071	0.027066	0.00022203	4504.0	30.191	32.196	137.91	57.940	69.867	272.96	13445.	7.8759	0.010817
243.01	0.00046612	26.159	0.038227	-7.6191	-7.6191	-26.314	59.575	73.408	1293.1	-0.37595	1428.3	0.21060	0.027011	0.00023195	4311.3	30.207	32.216	137.61	58.314	70.307	273.20	13007.	7.8934	0.010855
243.57	0.00048792	26.143	0.038252	-7.5779	-7.5779	-26.144	59.633	73.460	1291.0	-0.37558	1411.4	0.21050	0.026957	0.00024226	4127.8	30.222	32.236	137.32	58.691	70.750	273.45	12584.	7.9110	0.010894
244.13	0.00051061	26.126	0.038276	-7.5366	-7.5366	-25.975	59.691	73.512	1288.8	-0.37520	1394.8	0.21039	0.026903	0.00025298	3952.9	30.238	32.256	137.02	59.069	71.195	273.69	12175.	7.9286	0.010933
244.69	0.00053425	26.109	0.038301	-7.4953	-7.4953	-25.806	59.749	73.564	1286.7	-0.37482	1378.5	0.21029	0.026849	0.00026411	3786.3	30.253	32.276	136.73	59.448	71.642	273.94	11782.	7.9461	0.010972
245.25	0.00055885	26.092	0.038326	-7.4540	-7.4540	-25.637	59.809	73.617	1284.6	-0.37443	1362.5	0.21019	0.026795	0.00027567	3627.6	30.269	32.296	136.44	59.828	72.091	274.18	11402.	7.9637	0.011011
245.82	0.00058445	26.075	0.038350	-7.4126	-7.4126	-25.469	59.868	73.670	1282.5	-0.37405	1346.7	0.21008	0.026742	0.00028767	3476.2	30.284	32.316	136.15	60.209	72.542	274.43	11035.	7.9813	0.011050
246.38	0.00061108	26.059	0.038375	-7.3712	-7.3712	-25.300	59.928	73.724	1280.3	-0.37366	1331.1	0.20998	0.026688	0.00030013	3331.9	30.300	32.336	135.86	60.592	72.994	274.67	10681.	7.9989	0.011089
246.94	0.00063879	26.042	0.038400	-7.3298	-7.3298	-25.133	59.989	73.779	1278.2	-0.37326	1315.8	0.20987	0.026635	0.00031306	3194.2	30.315	32.356	135.58	60.975	73.449	274.92	10340.	8.0164	0.011128
247.50	0.00066761	26.025	0.038424	-7.2883	-7.2883	-24.965	60.050	73.834	1276.1	-0.37287	1300.7	0.20977	0.026582	0.00032648	3062.9	30.330	32.375	135.29	61.360	73.905	275.16	10010.	8.0340	0.011167
248.06	0.00069758	26.008	0.038449	-7.2469	-7.2468	-24.797	60.112	73.889	1274.0	-0.37247	1285.9	0.20966	0.026529	0.00034041	2937.6	30.346	32.395	135.01	61.746	74.362	275.41	9692.0	8.0516	0.011207
248.62	0.00072873	25.992	0.038474	-7.2053	-7.2053	-24.630	60.174	73.945	1271.9	-0.37207	1271.3	0.20956	0.026476	0.00035485	2818.1	30.361	32.415	134.73	62.133	74.822	275.65	9384.9	8.0692	0.011246
249.19	0.00076112	25.975	0.038499	-7.1638	-7.1638	-24.463	60.237	74.001	1269.8	-0.37167	1256.9	0.20945	0.026423	0.00036983	2703.9	30.377	32.435	134.45	62.520	75.283	275.90	9088.5	8.0868	0.011286
249.75	0.00079477	25.958	0.038523	-7.1222	-7.1222	-24.297	60.300	74.058	1267.7	-0.37126	1242.8	0.20935	0.026370	0.00038536	2595.0	30.392	32.454	134.17	62.909	75.745	276.14	8802.2	8.1044	0.011325
250.31	0.00082973	25.942	0.038548	-7.0806	-7.0806	-24.130	60.364	74.116	1265.6	-0.37085	1228.8	0.20924	0.026318	0.00040146	2490.9	30.407	32.474	133.89	63.298	76.209	276.39	8525.9	8.1220	0.011365
250.87	0.00086604	25.925	0.038573	-7.0390	-7.0389	-23.964	60.428	74.174	1263.5	-0.37044	1215.1	0.20913	0.026265	0.00041815	2391.5	30.422	32.494	133.62	63.688	76.675	276.63	8259.0	8.1396	0.011405
251.43	0.00090376	25.908	0.038598	-6.9973	-6.9973	-23.798	60.493	74.232	1261.4	-0.37003	1201.6	0.20903	0.026213	0.00043544	2296.5	30.438	32.513	133.34	64.078	77.142	276.87	8001.3	8.1572	0.011445
251.99	0.00094292	25.891	0.038623	-6.9556	-6.9556	-23.632	60.558	74.291	1259.3	-0.36961	1188.3	0.20892	0.026161	0.00045336	2205.8	30.453	32.533	133.07	64.470	77.610	277.12	7752.4	8.1748	0.011485
252.56	0.00098358	25.875	0.038648	-6.9138	-6.9138	-23.467	60.624	74.351	1257.2	-0.36919	1175.2	0.20882	0.026109	0.00047192	2119.0	30.468	32.552	132.80	64.862	78.079	277.36	7512.0	8.1924	0.011525
253.12	0.0010258	25.858	0.038673	-6.8721	-6.8720	-23.302	60.690	74.411	1255.1	-0.36877	1162.3	0.20871	0.026057	0.00049114	2036.1	30.483	32.572	132.53	65.254	78.550	277.61	7279.8	8.2100	0.011565
253.68	0.0010696	25.841	0.038697	-6.8303	-6.8302	-23.137	60.757	74.472	1253.1	-0.36834	1149.5	0.20861	0.026005	0.00051104	1956.8	30.498	32.591	132.26	65.647	79.022	277.85	7055.5	8.2276	0.011606
254.24	0.0011150	25.825	0.038722	-6.7884	-6.7884	-22.972	60.824	74.533	1251.0	-0.36792	1137.0	0.20850	0.025953	0.00053165	1880.9	30.514	32.611	132.00	66.040	79.494	278.10	6838.7	8.2453	0.011646
254.80	0.0011621	25.808	0.038747	-6.7465	-6.7465	-22.807	60.892	74.595	1248.9	-0.36748	1124.7	0.20839	0.025901	0.00055298	1808.4	30.529	32.630	131.73	66.434	79.968	278.34	6629.4	8.2629	0.011687
255.36	0.0012110	25.792	0.038772	-6.7046	-6.7046	-22.643	60.961	74.657	1246.8	-0.36705	1112.5	0.20829	0.025850	0.00057505	1739.0	30.544	32.650	131.47	66.828	80.443	278.59	6427.0	8.2805	0.011727
255.93	0.0012617	25.775	0.038797	-6.6627	-6.6626	-22.479	61.029	74.720	1244.8	-0.36661	1100.5	0.20818	0.025798	0.00059789	1672.5	30.559	32.669	131.21	67.222	80.919	278.83	6231.5	8.2981	0.011768
256.49	0.0013143	25.758	0.038822	-6.6207	-6.6206	-22.315	61.099	74.783	1242.7	-0.36617	1088.7	0.20808	0.025747	0.00062152	1609.0	30.574	32.689	130.94	67.617	81.396	279.07	6042.6	8.3157	0.011809
257.05	0.0013687	25.742	0.038847	-6.5787	-6.5786	-22.152	61.169	74.847	1240.7	-0.36573	1077.1	0.20797	0.025696	0.00064596	1548.1	30.589	32.708	130.69	68.011	81.873	279.32	5860.0	8.3334	0.011849
257.61	0.0014252	25.725	0.038873	-6.5366	-6.5366	-21.988	61.239	74.912	1238.6	-0.36528	1065.7	0.20786	0.025645	0.00067123	1489.8	30.604	32.727	130.43	68.406	82.352	279.56	5683.4	8.3510	0.011890
258.17	0.0014837	25.708	0.038898	-6.4945	-6.4945	-21.825	61.310	74.977	1236.5	-0.36483	1054.4	0.20776	0.025594	0.00069737	1434.0	30.619	32.747	130.17	68.801	82.831	279.80	5512.8	8.3686	0.011931
258.73	0.0015443	25.692	0.038923	-6.4524	-6.4523	-21.662	61.381	75.043	1234.5	-0.36438	1043.2	0.20765	0.025543	0.00072439	1380.5	30.634	32.766	129.92	69.196	83.311	280.05	5347.8	8.3863	0.011973
259.30	0.0016070	25.675	0.038948	-6.4102	-6.4102	-21.499	61.453	75.109	1232.4	-0.36392	1032.3	0.20755	0.025492	0.00075231	1329.2	30.649	32.785	129.66	69.591	83.791	280.29	5188.4	8.4039	0.012014
259.86	0.0016720	25.659	0.038973	-6.3680	-6.3680	-21.337	61.525	75.176	1230.4	-0.36346	1021.5	0.20744	0.025442	0.00078117	1280.1	30.664	32.805	129.41	69.986	84.272	280.53	5034.1	8.4215	0.012055
260.42	0.0017393	25.642	0.038998	-6.3258	-6.3257	-21.174	61.598	75.243	1228.4	-0.36300	1010.8	0.20733	0.025391	0.00081099	1233.1	30.679	32.824	129.16	70.381	84.754	280.78	4885.0	8.4392	0.012097
260.98	0.0018090	25.626	0.039023	-6.2835	-6.2834	-21.012	61.672	75.311	1226.3	-0.36253	1000.3	0.20723	0.025340	0.00084180	1187.9	30.694	32.843	128.91	70.776	85.236	281.02	4740.8	8.4568	0.012138
261.54	0.0018811	25.609	0.039049	-6.2412	-6.2411	-20.850	61.745	75.380	1224.3	-0.36206	989.96	0.20712	0.025290	0.00087362	1144.7	30.709	32.862	128.66	71.170	85.718	281.26	4601.3	8.4744	0.012180
262.10	0.0019558	25.592	0.039074	-6.1988	-6.1988	-20.688	61.820	75.449	1222.3	-0.36159	979.75	0.20701	0.025240	0.00090648	1103.2	30.724	32.882	128.41	71.564	86.201	281.51	4466.4	8.4921	0.012222
262.67	0.0020330	25.576	0.039099	-6.1564	-6.1564	-20.527	61.895	75.519	1220.2	-0.36111	969.69	0.20691	0.025190	0.00094041	1063.4	30.739	32.901	128.17	71.958	86.684	281.75	4335.9	8.5097	0.012264
263.23	0.0021129	25.559	0.039125	-6.1140	-6.1139	-20.365	61.970	75.590	1218.2	-0.36063	959.78	0.20680	0.025140	0.00097544	1025.2	30.754	32.920	127.92	72.352	87.167	281.99	4209.6	8.5273	0.012305
263.79	0.0021955	25.543	0.039150	-6.0715	-6.0714	-20.204	62.046	75.661	1216.2	-0.36015	950.00	0.20669	0.025090	0.0010116	988.54	30.769	32.939	127.68	72.745	87.651	282.23	4087.4	8.5450	0.012348
264.35	0.0022810	25.526	0.039175	-6.0290	-6.0289	-20.043	62.122	75.732	1214.2	-0.35966	940.35	0.20659	0.025040	0.0010489	953.37	30.784	32.958	127.44	73.138	88.135	282.47	3969.2	8.5626	0.012390
264.91	0.0023693	25.510	0.039201	-5.9865	-5.9864	-19.882	62.199	75.804	1212.2	-0.35917	930.85	0.20648	0.024990	0.0010874	919.61	30.798	32.977	127.20	73.530	88.618	282.72	3854.8	8.5803	0.012432
265.47	0.0024606	25.493	0.039226	-5.9439	-5.9438	-19.722	62.276	75.877	1210.2	-0.35868	921.47	0.20637	0.024940	0.0011271	887.20	30.813	32.996	126.96	73.922	89.102	282.96	3744.1	8.5979	0.012474
266.04	0.0025551	25.477	0.039251	-5.9012	-5.9011	-19.561	62.354	75.951	1208.2	-0.35818	912.22	0.20627	0.024890	0.0011681	856.07	30.828	33.015	126.72	74.313	89.586	283.20	3637.0	8.6156	0.012517
266.60	0.0026526	25.460	0.039277	-5.8586	-5.8585	-19.401	62.432	76.025	1206.2	-0.35768	903.11	0.20616	0.024841	0.0012104	826.18	30.843	33.034	126.49	74.704	90.070	283.44	3533.3	8.6332	0.012559
267.16	0.0027535	25.444	0.039302	-5.8158	-5.8157	-19.241	62.511	76.099	1204.2	-0.35718	894.11	0.20606	0.024791	0.0012540	797.46	30.858	33.053	126.25	75.094	90.554	283.68	3432.9	8.6508	0.012602
267.72	0.0028576	25.427	0.039328	-5.7731	-5.7730	-19.081	62.590	76.175	1202.2	-0.35667	885.25	0.20595	0.024742	0.0012989	769.87	30.872	33.072	126.02	75.483	91.038	283.92	3335.7	8.6685	0.012645
268.28	0.0029652	25.411	0.039353	-5.7303	-5.7302	-18.921	62.670	76.251	1200.2	-0.35616	876.50	0.20584	0.024693	0.0013453	743.35	30.887	33.091	125.78	75.872	91.522	284.16	3241.6	8.6861	0.012688
268.84	0.0030763	25.394	0.039379	-5.6874	-5.6873	-18.762	62.750	76.327	1198.2	-0.35564	867.87	0.20574	0.024643	0.0013930	717.87	30.902	33.110	125.55	76.259	92.005	284.40	3150.4	8.7038	0.012731
269.41	0.0031911	25.378	0.039404	-5.6445	-5.6444	-18.602	62.831	76.404	1196.2	-0.35512	859.36	0.20563	0.024594	0.0014422	693.38	30.917	33.129	125.32	76.646	92.488	284.64	3062.2	8.7214	0.012774
269.97	0.0033095	25.361	0.039430	-5.6016	-5.6015	-18.443	62.912	76.482	1194.2	-0.35460	850.96	0.20552	0.024545	0.0014929	669.82	30.931	33.148	125.09	77.032	92.971	284.88	2976.7	8.7390	0.012817
270.53	0.0034318	25.345	0.039456	-5.5586	-5.5585	-18.284	62.994	76.561	1192.3	-0.35407	842.68	0.20542	0.024496	0.0015452	647.18	30.946	33.167	124.86	77.418	93.454	285.12	2893.9	8.7567	0.012860
271.09	0.0035580	25.328	0.039481	-5.5156	-5.5155	-18.125	63.076	76.640	1190.3	-0.35354	834.51	0.20531	0.024447	0.0015990	625.39	30.961	33.186	124.64	77.802	93.936	285.36	2813.7	8.7743	0.012903
271.65	0.0036883	25.312	0.039507	-5.4725	-5.4724	-17.967	63.158	76.719	1188.3	-0.35301	826.45	0.20520	0.024398	0.0016544	604.44	30.976	33.205	124.41	78.185	94.418	285.60	2736.1	8.7920	0.012947
272.21	0.0038227	25.296	0.039533	-5.4294	-5.4293	-17.808	63.241	76.800	1186.3	-0.35247	818.50	0.20510	0.024349	0.0017115	584.28	30.990	33.224	124.19	78.567	94.899	285.84	2660.8	8.8096	0.012991
272.78	0.0039613	25.279	0.039558	-5.3863	-5.3861	-17.650	63.325	76.881	1184.4	-0.35193	810.65	0.20499	0.024300	0.0017703	564.88	31.005	33.243	123.96	78.949	95.380	286.08	2587.9	8.8272	0.013034
273.34	0.0041044	25.263	0.039584	-5.3431	-5.3429	-17.492	63.409	76.962	1182.4	-0.35139	802.91	0.20488	0.024252	0.0018308	546.21	31.019	33.261	123.74	79.329	95.860	286.32	2517.2	8.8449	0.013078
273.90	0.0042519	25.246	0.039610	-5.2998	-5.2997	-17.333	63.493	77.044	1180.5	-0.35084	795.27	0.20477	0.024203	0.0018931	528.24	31.034	33.280	123.52	79.708	96.339	286.56	2448.7	8.8625	0.013122
274.46	0.0044039	25.230	0.039636	-5.2565	-5.2564	-17.176	63.578	77.127	1178.5	-0.35028	787.73	0.20467	0.024155	0.0019572	510.94	31.049	33.299	123.30	80.086	96.818	286.79	2382.3	8.8801	0.013166
275.02	0.0045608	25.213	0.039662	-5.2132	-5.2130	-17.018	63.663	77.211	1176.6	-0.34973	780.29	0.20456	0.024106	0.0020231	494.28	31.063	33.318	123.08	80.462	97.297	287.03	2318.0	8.8978	0.013210
275.58	0.0047224	25.197	0.039687	-5.1698	-5.1696	-16.860	63.749	77.295	1174.6	-0.34916	772.95	0.20445	0.024058	0.0020910	478.24	31.078	33.336	122.86	80.838	97.774	287.27	2255.7	8.9154	0.013254
276.15	0.0048890	25.180	0.039713	-5.1264	-5.1262	-16.703	63.835	77.380	1172.7	-0.34860	765.71	0.20435	0.024009	0.0021608	462.78	31.093	33.355	122.65	81.212	98.251	287.50	2195.2	8.9330	0.013299
276.71	0.0050607	25.164	0.039739	-5.0829	-5.0827	-16.545	63.922	77.465	1170.8	-0.34803	758.56	0.20424	0.023961	0.0022327	447.90	31.107	33.374	122.43	81.585	98.727	287.74	2136.6	8.9507	0.013343
277.27	0.0052376	25.148	0.039765	-5.0394	-5.0392	-16.388	64.009	77.551	1168.8	-0.34746	751.50	0.20413	0.023913	0.0023065	433.55	31.122	33.392	122.22	81.956	99.202	287.98	2079.7	8.9683	0.013388
277.83	0.0054199	25.131	0.039791	-4.9958	-4.9956	-16.231	64.096	77.638	1166.9	-0.34688	744.54	0.20403	0.023865	0.0023825	419.73	31.136	33.411	122.01	82.326	99.677	288.21	2024.6	8.9859	0.013433
278.39	0.0056077	25.115	0.039817	-4.9522	-4.9519	-16.074	64.184	77.725	1165.0	-0.34630	737.66	0.20392	0.023816	0.0024606	406.41	31.151	33.430	121.79	82.695	100.15	288.45	1971.2	9.0035	0.013477
278.95	0.0058011	25.098	0.039843	-4.9085	-4.9083	-15.918	64.272	77.813	1163.1	-0.34571	730.87	0.20381	0.023768	0.0025409	393.57	31.165	33.448	121.58	83.063	100.62	288.68	1919.3	9.0211	0.013522
279.52	0.0060002	25.082	0.039869	-4.8648	-4.8645	-15.761	64.361	77.902	1161.1	-0.34513	724.18	0.20371	0.023720	0.0026234	381.18	31.180	33.467	121.37	83.429	101.09	288.92	1869.0	9.0387	0.013567
280.08	0.0062053	25.066	0.039895	-4.8210	-4.8207	-15.605	64.450	77.991	1159.2	-0.34453	717.56	0.20360	0.023672	0.0027082	369.25	31.194	33.486	121.17	83.793	101.56	289.15	1820.2	9.0564	0.013613
280.64	0.0064164	25.049	0.039921	-4.7772	-4.7769	-15.448	64.540	78.081	1157.3	-0.34394	711.03	0.20349	0.023624	0.0027954	357.73	31.209	33.504	120.96	84.156	102.03	289.39	1772.9	9.0740	0.013658
281.20	0.0066337	25.033	0.039948	-4.7333	-4.7330	-15.292	64.630	78.172	1155.4	-0.34333	704.59	0.20339	0.023576	0.0028850	346.63	31.223	33.523	120.75	84.517	102.50	289.62	1727.0	9.0916	0.013703
281.76	0.0068574	25.016	0.039974	-4.6894	-4.6891	-15.136	64.720	78.263	1153.5	-0.34273	698.22	0.20328	0.023529	0.0029770	335.91	31.238	33.541	120.55	84.877	102.97	289.85	1682.4	9.1092	0.013749
282.32	0.0070875	25.000	0.040000	-4.6454	-4.6451	-14.980	64.811	78.355	1151.6	-0.34212	691.94	0.20317	0.023481	0.0030715	325.58	31.252	33.560	120.34	85.235	103.44	290.08	1639.2	9.1268	0.013794
282.89	0.0073244	24.984	0.040026	-4.6013	-4.6010	-14.824	64.903	78.448	1149.7	-0.34150	685.74	0.20307	0.023433	0.0031686	315.60	31.267	33.578	120.14	85.592	103.90	290.32	1597.2	9.1444	0.013840
283.45	0.0075680	24.967	0.040053	-4.5573	-4.5570	-14.669	64.994	78.541	1147.8	-0.34089	679.61	0.20296	0.023385	0.0032683	305.97	31.281	33.597	119.94	85.947	104.37	290.55	1556.4	9.1619	0.013886
284.01	0.0078187	24.951	0.040079	-4.5131	-4.5128	-14.513	65.086	78.635	1145.9	-0.34026	673.56	0.20285	0.023338	0.0033706	296.68	31.296	33.615	119.74	86.300	104.83	290.78	1516.9	9.1795	0.013932
284.57	0.0080764	24.934	0.040105	-4.4689	-4.4686	-14.358	65.179	78.730	1144.0	-0.33964	667.59	0.20275	0.023290	0.0034757	287.71	31.310	33.634	119.54	86.652	105.29	291.01	1478.5	9.1971	0.013978
285.13	0.0083415	24.918	0.040132	-4.4247	-4.4244	-14.202	65.272	78.825	1142.2	-0.33901	661.69	0.20264	0.023242	0.0035836	279.05	31.324	33.652	119.34	87.002	105.75	291.24	1441.2	9.2147	0.014024
285.69	0.0086141	24.902	0.040158	-4.3804	-4.3801	-14.047	65.365	78.921	1140.3	-0.33837	655.87	0.20253	0.023195	0.0036944	270.68	31.339	33.671	119.14	87.350	106.21	291.47	1405.0	9.2323	0.014070
286.26	0.0088944	24.885	0.040184	-4.3360	-4.3357	-13.892	65.459	79.017	1138.4	-0.33773	650.12	0.20243	0.023147	0.0038080	262.60	31.353	33.689	118.94	87.697	106.67	291.70	1369.9	9.2498	0.014117
286.82	0.0091825	24.869	0.040211	-4.2916	-4.2913	-13.737	65.553	79.114	1136.5	-0.33709	644.44	0.20232	0.023100	0.0039246	254.80	31.368	33.707	118.75	88.041	107.12	291.93	1335.7	9.2674	0.014163
287.38	0.0094786	24.852	0.040237	-4.2472	-4.2468	-13.582	65.647	79.212	1134.7	-0.33644	638.83	0.20221	0.023052	0.0040443	247.26	31.382	33.726	118.55	88.384	107.58	292.16	1302.6	9.2850	0.014210
287.94	0.0097829	24.836	0.040264	-4.2027	-4.2023	-13.428	65.742	79.311	1132.8	-0.33579	633.28	0.20211	0.023005	0.0041671	239.98	31.396	33.744	118.36	88.725	108.03	292.39	1270.4	9.3025	0.014257
288.50	0.010096	24.820	0.040291	-4.1581	-4.1577	-13.273	65.837	79.410	1130.9	-0.33513	627.81	0.20200	0.022958	0.0042930	232.94	31.411	33.762	118.16	89.064	108.48	292.61	1239.1	9.3201	0.014304
289.06	0.010417	24.803	0.040317	-4.1135	-4.1131	-13.118	65.933	79.510	1129.1	-0.33447	622.40	0.20189	0.022910	0.0044222	226.13	31.425	33.781	117.97	89.402	108.93	292.84	1208.7	9.3376	0.014351
289.62	0.010747	24.787	0.040344	-4.0688	-4.0684	-12.964	66.029	79.610	1127.2	-0.33381	617.06	0.20179	0.022863	0.0045547	219.56	31.439	33.799	117.78	89.737	109.38	293.07	1179.2	9.3551	0.014398
290.19	0.011086	24.770	0.040371	-4.0241	-4.0236	-12.810	66.125	79.711	1125.4	-0.33314	611.79	0.20168	0.022816	0.0046905	213.20	31.454	33.817	117.59	90.071	109.83	293.29	1150.5	9.3727	0.014445
290.75	0.011434	24.754	0.040397	-3.9793	-3.9788	-12.655	66.222	79.813	1123.5	-0.33246	606.57	0.20157	0.022768	0.0048298	207.05	31.468	33.835	117.40	90.402	110.28	293.52	1122.6	9.3902	0.014493
291.31	0.011792	24.738	0.040424	-3.9344	-3.9339	-12.501	66.319	79.916	1121.7	-0.33179	601.42	0.20147	0.022721	0.0049726	201.10	31.482	33.854	117.22	90.732	110.72	293.74	1095.5	9.4077	0.014540
291.87	0.012159	24.721	0.040451	-3.8895	-3.8890	-12.347	66.416	80.019	1119.8	-0.33110	596.34	0.20136	0.022674	0.0051189	195.35	31.497	33.872	117.03	91.060	111.16	293.97	1069.1	9.4253	0.014588
292.43	0.012536	24.705	0.040478	-3.8445	-3.8440	-12.193	66.514	80.122	1118.0	-0.33042	591.31	0.20125	0.022627	0.0052689	189.79	31.511	33.890	116.84	91.386	111.61	294.19	1043.5	9.4428	0.014636
292.99	0.012923	24.688	0.040505	-3.7995	-3.7990	-12.040	66.612	80.227	1116.2	-0.32973	586.34	0.20115	0.022580	0.0054227	184.41	31.525	33.908	116.66	91.710	112.05	294.42	1018.6	9.4603	0.014684
293.56	0.013320	24.672	0.040532	-3.7544	-3.7539	-11.886	66.710	80.332	1114.3	-0.32903	581.44	0.20104	0.022533	0.0055802	179.20	31.539	33.927	116.47	92.032	112.48	294.64	994.44	9.4778	0.014732
294.12	0.013728	24.656	0.040559	-3.7093	-3.7087	-11.732	66.809	80.438	1112.5	-0.32833	576.59	0.20093	0.022485	0.0057416	174.17	31.554	33.945	116.29	92.352	112.92	294.86	970.91	9.4953	0.014780
294.68	0.014146	24.639	0.040586	-3.6641	-3.6635	-11.579	66.908	80.544	1110.7	-0.32762	571.80	0.20083	0.022438	0.0059070	169.29	31.568	33.963	116.11	92.670	113.36	295.08	948.02	9.5127	0.014828
295.24	0.014575	24.623	0.040613	-3.6188	-3.6182	-11.425	67.008	80.651	1108.9	-0.32692	567.07	0.20072	0.022391	0.0060764	164.57	31.582	33.981	115.93	92.986	113.79	295.30	925.77	9.5302	0.014877
295.80	0.015016	24.606	0.040640	-3.5735	-3.5729	-11.272	67.108	80.759	1107.0	-0.32620	562.39	0.20061	0.022344	0.0062499	160.00	31.596	33.999	115.74	93.300	114.22	295.52	904.13	9.5477	0.014925
296.36	0.015467	24.590	0.040667	-3.5281	-3.5275	-11.119	67.208	80.867	1105.2	-0.32548	557.76	0.20051	0.022297	0.0064276	155.58	31.611	34.017	115.57	93.612	114.65	295.74	883.08	9.5652	0.014974
296.93	0.015931	24.574	0.040694	-3.4827	-3.4820	-10.965	67.308	80.976	1103.4	-0.32476	553.20	0.20040	0.022250	0.0066095	151.30	31.625	34.035	115.39	93.921	115.08	295.96	862.60	9.5826	0.015023
297.49	0.016406	24.557	0.040721	-3.4372	-3.4365	-10.812	67.409	81.085	1101.6	-0.32403	548.68	0.20029	0.022203	0.0067958	147.15	31.639	34.053	115.21	94.229	115.51	296.18	842.68	9.6001	0.015072
298.05	0.016893	24.541	0.040749	-3.3916	-3.3909	-10.659	67.510	81.196	1099.8	-0.32330	544.22	0.20019	0.022156	0.0069866	143.13	31.653	34.071	115.03	94.535	115.93	296.40	823.30	9.6175	0.015121
298.61	0.017393	24.524	0.040776	-3.3460	-3.3453	-10.506	67.611	81.307	1098.0	-0.32257	539.81	0.20008	0.022109	0.0071818	139.24	31.668	34.089	114.86	94.839	116.36	296.62	804.44	9.6349	0.015170
299.17	0.017905	24.508	0.040803	-3.3003	-3.2996	-10.353	67.713	81.418	1096.2	-0.32183	535.45	0.19997	0.022062	0.0073817	135.47	31.682	34.107	114.68	95.140	116.78	296.83	786.09	9.6524	0.015219
299.73	0.018430	24.491	0.040831	-3.2546	-3.2538	-10.201	67.815	81.530	1094.4	-0.32108	531.14	0.19987	0.022015	0.0075862	131.82	31.696	34.125	114.51	95.440	117.20	297.05	768.23	9.6698	0.015269
300.30	0.018968	24.475	0.040858	-3.2087	-3.2080	-10.048	67.918	81.643	1092.6	-0.32033	526.88	0.19976	0.021968	0.0077956	128.28	31.710	34.143	114.33	95.737	117.62	297.26	750.85	9.6872	0.015318
