Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
102.67	0.65967	24.666	0.040541	1.2883	1.3151	14.081	28.734	65.977	649.40	-0.084732	86.067	0.10204	0.0051887	0.91413	1.0939	5.5981	6.3197	62.828	24.358	40.791	187.68	18.563	7.3094	0.0099184
102.77	0.66467	24.645	0.040576	1.2952	1.3222	14.149	28.723	66.039	648.20	-0.082582	85.808	0.10185	0.0051674	0.92099	1.0858	5.5987	6.3204	62.781	24.376	40.874	187.68	18.529	7.3203	0.0099383
102.88	0.66970	24.624	0.040611	1.3022	1.3294	14.217	28.711	66.102	647.00	-0.080418	85.550	0.10165	0.0051462	0.92790	1.0777	5.5992	6.3210	62.734	24.394	40.959	187.68	18.496	7.3311	0.0099583
102.99	0.67476	24.602	0.040647	1.3091	1.3365	14.284	28.699	66.165	645.80	-0.078238	85.293	0.10146	0.0051249	0.93485	1.0697	5.5998	6.3216	62.687	24.413	41.043	187.68	18.462	7.3420	0.0099784
103.10	0.67985	24.581	0.040682	1.3160	1.3437	14.352	28.688	66.228	644.60	-0.076043	85.037	0.10126	0.0051037	0.94184	1.0617	5.6003	6.3221	62.640	24.431	41.129	187.68	18.429	7.3529	0.0099986
103.21	0.68496	24.559	0.040718	1.3230	1.3509	14.419	28.676	66.293	643.40	-0.073833	84.782	0.10107	0.0050825	0.94888	1.0539	5.6008	6.3227	62.593	24.449	41.215	187.68	18.396	7.3638	0.010019
103.31	0.69010	24.538	0.040754	1.3299	1.3580	14.487	28.664	66.357	642.19	-0.071608	84.527	0.10087	0.0050613	0.95595	1.0461	5.6013	6.3232	62.546	24.467	41.302	187.68	18.363	7.3748	0.010039
103.42	0.69527	24.516	0.040790	1.3369	1.3652	14.554	28.653	66.422	640.99	-0.069368	84.274	0.10068	0.0050401	0.96307	1.0383	5.6019	6.3238	62.499	24.486	41.389	187.68	18.330	7.3857	0.010060
103.53	0.70047	24.494	0.040826	1.3438	1.3724	14.621	28.641	66.488	639.78	-0.067111	84.021	0.10048	0.0050189	0.97024	1.0307	5.6024	6.3243	62.452	24.504	41.477	187.68	18.297	7.3967	0.010080
103.64	0.70569	24.473	0.040862	1.3508	1.3796	14.689	28.630	66.554	638.57	-0.064840	83.769	0.10029	0.0049977	0.97745	1.0231	5.6028	6.3248	62.405	24.523	41.566	187.67	18.264	7.4078	0.010101
103.74	0.71095	24.451	0.040898	1.3577	1.3868	14.756	28.619	66.621	637.36	-0.062552	83.518	0.10009	0.0049765	0.98470	1.0155	5.6033	6.3253	62.359	24.541	41.655	187.67	18.231	7.4188	0.010122
103.85	0.71623	24.429	0.040935	1.3647	1.3940	14.824	28.607	66.689	636.15	-0.060248	83.267	0.099898	0.0049554	0.99199	1.0081	5.6038	6.3258	62.312	24.560	41.745	187.67	18.198	7.4299	0.010142
103.96	0.72154	24.407	0.040971	1.3717	1.4012	14.891	28.596	66.756	634.94	-0.057929	83.018	0.099703	0.0049342	0.99933	1.0007	5.6043	6.3263	62.265	24.579	41.836	187.66	18.166	7.4409	0.010163
104.07	0.72687	24.386	0.041008	1.3786	1.4085	14.958	28.585	66.825	633.73	-0.055592	82.769	0.099509	0.0049131	1.0067	0.99333	5.6047	6.3267	62.218	24.597	41.928	187.66	18.133	7.4521	0.010184
104.18	0.73224	24.364	0.041045	1.3856	1.4157	15.026	28.574	66.894	632.51	-0.053240	82.521	0.099314	0.0048920	1.0141	0.98606	5.6052	6.3272	62.172	24.616	42.020	187.65	18.101	7.4632	0.010205
104.28	0.73763	24.342	0.041082	1.3926	1.4229	15.093	28.563	66.964	631.30	-0.050871	82.274	0.099119	0.0048709	1.0216	0.97884	5.6056	6.3276	62.125	24.635	42.113	187.65	18.068	7.4744	0.010227
104.39	0.74305	24.320	0.041119	1.3996	1.4302	15.160	28.552	67.034	630.08	-0.048485	82.028	0.098924	0.0048498	1.0291	0.97169	5.6060	6.3280	62.078	24.654	42.206	187.64	18.036	7.4856	0.010248
104.50	0.74851	24.298	0.041156	1.4066	1.4374	15.227	28.541	67.105	628.86	-0.046083	81.782	0.098730	0.0048287	1.0367	0.96460	5.6064	6.3284	62.032	24.673	42.301	187.64	18.004	7.4968	0.010269
104.61	0.75399	24.276	0.041194	1.4136	1.4447	15.295	28.530	67.176	627.64	-0.043663	81.538	0.098535	0.0048076	1.0443	0.95757	5.6068	6.3288	61.985	24.692	42.396	187.63	17.972	7.5080	0.010291
104.72	0.75949	24.254	0.041231	1.4206	1.4519	15.362	28.519	67.248	626.42	-0.041227	81.294	0.098340	0.0047866	1.0520	0.95060	5.6072	6.3292	61.938	24.711	42.492	187.62	17.940	7.5193	0.010312
104.82	0.76503	24.231	0.041269	1.4276	1.4592	15.429	28.508	67.320	625.20	-0.038773	81.050	0.098145	0.0047655	1.0597	0.94369	5.6076	6.3296	61.892	24.731	42.588	187.62	17.908	7.5306	0.010334
104.93	0.77060	24.209	0.041306	1.4346	1.4665	15.496	28.498	67.394	623.97	-0.036301	80.808	0.097951	0.0047445	1.0674	0.93684	5.6080	6.3299	61.845	24.750	42.686	187.61	17.876	7.5419	0.010356
105.04	0.77619	24.187	0.041344	1.4417	1.4738	15.564	28.487	67.467	622.75	-0.033812	80.566	0.097756	0.0047235	1.0752	0.93005	5.6084	6.3303	61.799	24.769	42.784	187.60	17.844	7.5532	0.010378
105.15	0.78182	24.165	0.041383	1.4487	1.4811	15.631	28.476	67.542	621.52	-0.031305	80.325	0.097561	0.0047024	1.0831	0.92331	5.6087	6.3306	61.752	24.789	42.883	187.59	17.813	7.5646	0.010400
105.25	0.78747	24.143	0.041421	1.4557	1.4884	15.698	28.466	67.617	620.30	-0.028780	80.085	0.097366	0.0046814	1.0909	0.91663	5.6091	6.3309	61.706	24.808	42.982	187.58	17.781	7.5760	0.010422
105.36	0.79316	24.120	0.041459	1.4628	1.4957	15.765	28.455	67.692	619.07	-0.026237	79.846	0.097172	0.0046605	1.0989	0.91001	5.6094	6.3312	61.659	24.828	43.083	187.57	17.750	7.5874	0.010444
105.47	0.79887	24.098	0.041498	1.4698	1.5030	15.832	28.445	67.769	617.84	-0.023676	79.607	0.096977	0.0046395	1.1069	0.90344	5.6097	6.3315	61.613	24.847	43.184	187.56	17.718	7.5989	0.010467
105.58	0.80461	24.075	0.041536	1.4769	1.5103	15.899	28.435	67.846	616.60	-0.021096	79.369	0.096782	0.0046185	1.1149	0.89693	5.6101	6.3317	61.566	24.867	43.286	187.55	17.687	7.6104	0.010489
105.69	0.81038	24.053	0.041575	1.4839	1.5176	15.966	28.424	67.923	615.37	-0.018498	79.132	0.096588	0.0045976	1.1230	0.89047	5.6104	6.3320	61.520	24.887	43.389	187.54	17.656	7.6219	0.010512
105.79	0.81618	24.030	0.041614	1.4910	1.5250	16.033	28.414	68.001	614.13	-0.015881	78.895	0.096393	0.0045766	1.1311	0.88407	5.6107	6.3322	61.473	24.907	43.493	187.53	17.624	7.6334	0.010534
105.90	0.82201	24.008	0.041653	1.4981	1.5323	16.101	28.404	68.080	612.90	-0.013244	78.659	0.096198	0.0045557	1.1393	0.87772	5.6110	6.3325	61.427	24.927	43.598	187.52	17.593	7.6450	0.010557
106.01	0.82788	23.985	0.041692	1.5051	1.5397	16.168	28.394	68.160	611.66	-0.010589	78.424	0.096004	0.0045348	1.1475	0.87142	5.6112	6.3327	61.381	24.947	43.703	187.50	17.562	7.6565	0.010580
106.12	0.83377	23.963	0.041732	1.5122	1.5470	16.235	28.384	68.240	610.42	-0.0079144	78.190	0.095809	0.0045139	1.1558	0.86518	5.6115	6.3329	61.334	24.967	43.810	187.49	17.531	7.6682	0.010603
106.23	0.83969	23.940	0.041771	1.5193	1.5544	16.302	28.374	68.321	609.18	-0.0052202	77.956	0.095614	0.0044930	1.1642	0.85899	5.6118	6.3330	61.288	24.987	43.917	187.48	17.500	7.6798	0.010626
106.33	0.84564	23.917	0.041811	1.5264	1.5617	16.369	28.364	68.403	607.94	-0.0025063	77.723	0.095420	0.0044721	1.1725	0.85285	5.6120	6.3332	61.242	25.007	44.025	187.46	17.469	7.6915	0.010649
106.44	0.85162	23.894	0.041851	1.5335	1.5691	16.436	28.354	68.485	606.69	0.00022754	77.491	0.095225	0.0044513	1.1810	0.84675	5.6122	6.3334	61.195	25.027	44.134	187.45	17.439	7.7032	0.010673
106.55	0.85763	23.871	0.041891	1.5406	1.5765	16.503	28.344	68.568	605.45	0.0029815	77.259	0.095030	0.0044304	1.1895	0.84071	5.6125	6.3335	61.149	25.048	44.244	187.44	17.408	7.7149	0.010696
106.66	0.86367	23.849	0.041931	1.5477	1.5839	16.570	28.334	68.652	604.20	0.0057557	77.028	0.094836	0.0044096	1.1980	0.83472	5.6127	6.3336	61.102	25.068	44.355	187.42	17.377	7.7267	0.010720
106.76	0.86975	23.826	0.041972	1.5548	1.5913	16.637	28.324	68.736	602.95	0.0085504	76.798	0.094641	0.0043887	1.2066	0.82878	5.6129	6.3337	61.056	25.088	44.467	187.41	17.347	7.7385	0.010744
106.87	0.87585	23.803	0.042012	1.5619	1.5987	16.704	28.315	68.822	601.70	0.011366	76.568	0.094446	0.0043679	1.2152	0.82289	5.6131	6.3338	61.010	25.109	44.580	187.39	17.316	7.7503	0.010768
106.98	0.88198	23.780	0.042053	1.5691	1.6062	16.771	28.305	68.908	600.45	0.014202	76.339	0.094252	0.0043471	1.2239	0.81704	5.6133	6.3339	60.964	25.130	44.694	187.37	17.286	7.7622	0.010792
107.09	0.88815	23.757	0.042094	1.5762	1.6136	16.838	28.296	68.994	599.20	0.017059	76.111	0.094057	0.0043263	1.2327	0.81124	5.6135	6.3340	60.917	25.150	44.808	187.36	17.255	7.7741	0.010816
107.20	0.89434	23.733	0.042135	1.5833	1.6210	16.905	28.286	69.082	597.95	0.019938	75.883	0.093863	0.0043056	1.2415	0.80549	5.6136	6.3340	60.871	25.171	44.924	187.34	17.225	7.7860	0.010840
107.30	0.90057	23.710	0.042176	1.5905	1.6285	16.972	28.277	69.170	596.69	0.022838	75.656	0.093668	0.0042848	1.2503	0.79979	5.6138	6.3340	60.825	25.192	45.041	187.32	17.195	7.7979	0.010864
107.41	0.90683	23.687	0.042217	1.5976	1.6359	17.039	28.268	69.259	595.43	0.025760	75.430	0.093474	0.0042641	1.2592	0.79413	5.6139	6.3340	60.778	25.213	45.159	187.30	17.165	7.8099	0.010889
107.52	0.91311	23.664	0.042259	1.6048	1.6434	17.106	28.258	69.349	594.17	0.028704	75.204	0.093279	0.0042433	1.2682	0.78852	5.6140	6.3340	60.732	25.234	45.277	187.28	17.135	7.8219	0.010914
107.63	0.91943	23.641	0.042300	1.6120	1.6508	17.173	28.249	69.440	592.91	0.031670	74.979	0.093084	0.0042226	1.2772	0.78295	5.6142	6.3340	60.686	25.255	45.397	187.27	17.105	7.8340	0.010938
107.73	0.92578	23.617	0.042342	1.6191	1.6583	17.239	28.240	69.531	591.65	0.034659	74.754	0.092890	0.0042019	1.2863	0.77743	5.6143	6.3340	60.639	25.276	45.518	187.25	17.075	7.8461	0.010963
107.84	0.93217	23.594	0.042384	1.6263	1.6658	17.306	28.231	69.623	590.38	0.037670	74.531	0.092695	0.0041812	1.2954	0.77195	5.6144	6.3340	60.593	25.298	45.640	187.23	17.045	7.8582	0.010988
107.95	0.93858	23.570	0.042426	1.6335	1.6733	17.373	28.222	69.716	589.12	0.040704	74.307	0.092501	0.0041605	1.3046	0.76652	5.6144	6.3339	60.547	25.319	45.763	187.21	17.015	7.8703	0.011014
108.06	0.94503	23.547	0.042469	1.6407	1.6808	17.440	28.213	69.810	587.85	0.043761	74.085	0.092306	0.0041398	1.3138	0.76113	5.6145	6.3338	60.500	25.340	45.887	187.18	16.985	7.8825	0.011039
108.17	0.95150	23.523	0.042511	1.6479	1.6883	17.507	28.204	69.905	586.58	0.046841	73.863	0.092112	0.0041192	1.3231	0.75578	5.6146	6.3337	60.454	25.362	46.012	187.16	16.955	7.8947	0.011064
108.27	0.95801	23.500	0.042554	1.6551	1.6958	17.574	28.196	70.001	585.31	0.049945	73.641	0.091917	0.0040985	1.3325	0.75047	5.6146	6.3336	60.408	25.383	46.138	187.14	16.926	7.9070	0.011090
108.38	0.96455	23.476	0.042597	1.6623	1.7034	17.641	28.187	70.097	584.04	0.053072	73.420	0.091723	0.0040779	1.3419	0.74521	5.6147	6.3335	60.361	25.405	46.266	187.12	16.896	7.9192	0.011116
108.49	0.97112	23.452	0.042640	1.6695	1.7109	17.708	28.178	70.194	582.76	0.056224	73.200	0.091528	0.0040573	1.3514	0.73999	5.6147	6.3333	60.315	25.427	46.395	187.10	16.866	7.9316	0.011142
108.60	0.97773	23.428	0.042683	1.6767	1.7185	17.775	28.170	70.293	581.49	0.059400	72.980	0.091334	0.0040367	1.3609	0.73481	5.6147	6.3332	60.269	25.449	46.524	187.07	16.837	7.9439	0.011168
108.71	0.98436	23.405	0.042727	1.6840	1.7260	17.842	28.161	70.392	580.21	0.062600	72.761	0.091139	0.0040161	1.3705	0.72967	5.6147	6.3330	60.222	25.471	46.655	187.05	16.807	7.9563	0.011194
108.81	0.99103	23.381	0.042770	1.6912	1.7336	17.909	28.153	70.492	578.93	0.065825	72.542	0.090945	0.0039955	1.3801	0.72457	5.6147	6.3328	60.176	25.493	46.787	187.03	16.778	7.9687	0.011220
108.92	0.99773	23.357	0.042814	1.6984	1.7412	17.976	28.145	70.593	577.65	0.069076	72.324	0.090750	0.0039750	1.3898	0.71952	5.6147	6.3326	60.130	25.515	46.921	187.00	16.749	7.9812	0.011247
109.03	1.0045	23.333	0.042858	1.7057	1.7487	18.043	28.136	70.694	576.37	0.072351	72.107	0.090556	0.0039544	1.3996	0.71450	5.6147	6.3324	60.083	25.537	47.055	186.98	16.719	7.9937	0.011273
109.14	1.0112	23.309	0.042902	1.7130	1.7563	18.110	28.128	70.797	575.08	0.075652	71.890	0.090361	0.0039339	1.4094	0.70952	5.6146	6.3321	60.037	25.559	47.191	186.95	16.690	8.0062	0.011300
109.24	1.0180	23.285	0.042947	1.7202	1.7639	18.177	28.120	70.901	573.79	0.078979	71.674	0.090167	0.0039134	1.4193	0.70458	5.6146	6.3319	59.990	25.582	47.328	186.93	16.661	8.0188	0.011327
109.35	1.0249	23.261	0.042991	1.7275	1.7716	18.244	28.112	71.006	572.51	0.082333	71.458	0.089972	0.0038929	1.4292	0.69967	5.6145	6.3316	59.944	25.604	47.467	186.90	16.632	8.0314	0.011354
109.46	1.0317	23.236	0.043036	1.7348	1.7792	18.311	28.104	71.111	571.22	0.085712	71.243	0.089778	0.0038724	1.4392	0.69481	5.6144	6.3313	59.898	25.627	47.606	186.87	16.603	8.0440	0.011382
109.57	1.0386	23.212	0.043081	1.7421	1.7868	18.378	28.096	71.218	569.92	0.089118	71.028	0.089583	0.0038519	1.4493	0.68998	5.6143	6.3310	59.851	25.649	47.747	186.85	16.574	8.0567	0.011409
109.68	1.0456	23.188	0.043126	1.7494	1.7944	18.445	28.089	71.326	568.63	0.092552	70.814	0.089389	0.0038314	1.4594	0.68519	5.6142	6.3306	59.805	25.672	47.890	186.82	16.545	8.0694	0.011437
109.78	1.0525	23.163	0.043171	1.7567	1.8021	18.512	28.081	71.434	567.33	0.096012	70.600	0.089195	0.0038110	1.4696	0.68044	5.6141	6.3303	59.758	25.695	48.033	186.79	16.516	8.0822	0.011465
109.89	1.0595	23.139	0.043217	1.7640	1.8098	18.579	28.073	71.544	566.03	0.099500	70.387	0.089000	0.0037905	1.4799	0.67573	5.6140	6.3299	59.712	25.718	48.178	186.76	16.487	8.0950	0.011493
110.00	1.0665	23.115	0.043263	1.7713	1.8174	18.646	28.066	71.655	564.73	0.10302	70.175	0.088806	0.0037701	1.4902	0.67105	5.6138	6.3295	59.665	25.741	48.325	186.73	16.458	8.1078	0.011521
110.11	1.0736	23.090	0.043309	1.7786	1.8251	18.713	28.058	71.767	563.43	0.10656	69.963	0.088611	0.0037497	1.5006	0.66640	5.6137	6.3291	59.618	25.764	48.473	186.70	16.429	8.1207	0.011549
110.21	1.0807	23.065	0.043355	1.7859	1.8328	18.780	28.051	71.879	562.13	0.11013	69.751	0.088417	0.0037293	1.5110	0.66180	5.6135	6.3287	59.572	25.787	48.622	186.67	16.400	8.1336	0.011577
110.32	1.0878	23.041	0.043401	1.7933	1.8405	18.847	28.043	71.993	560.82	0.11373	69.540	0.088223	0.0037089	1.5215	0.65722	5.6133	6.3283	59.525	25.810	48.773	186.64	16.372	8.1466	0.011606
110.43	1.0950	23.016	0.043448	1.8006	1.8482	18.914	28.036	72.108	559.52	0.11736	69.329	0.088028	0.0036886	1.5321	0.65269	5.6131	6.3278	59.479	25.834	48.925	186.61	16.343	8.1596	0.011635
110.54	1.1022	22.991	0.043495	1.8080	1.8559	18.981	28.029	72.225	558.21	0.12102	69.119	0.087834	0.0036682	1.5428	0.64818	5.6129	6.3273	59.432	25.857	49.079	186.58	16.314	8.1726	0.011664
110.65	1.1094	22.966	0.043542	1.8153	1.8637	19.048	28.022	72.342	556.90	0.12471	68.910	0.087640	0.0036479	1.5535	0.64371	5.6127	6.3269	59.385	25.881	49.234	186.55	16.286	8.1857	0.011693
110.75	1.1167	22.942	0.043589	1.8227	1.8714	19.115	28.015	72.460	555.58	0.12843	68.701	0.087445	0.0036276	1.5643	0.63928	5.6125	6.3263	59.339	25.905	49.391	186.52	16.257	8.1988	0.011722
110.86	1.1240	22.917	0.043637	1.8301	1.8791	19.182	28.008	72.580	554.27	0.13218	68.492	0.087251	0.0036072	1.5751	0.63488	5.6122	6.3258	59.292	25.928	49.549	186.48	16.229	8.2120	0.011752
110.97	1.1313	22.892	0.043684	1.8375	1.8869	19.249	28.001	72.700	552.95	0.13597	68.284	0.087057	0.0035870	1.5860	0.63051	5.6120	6.3253	59.245	25.952	49.709	186.45	16.200	8.2252	0.011782
111.08	1.1387	22.866	0.043732	1.8449	1.8947	19.316	27.995	72.822	551.63	0.13978	68.076	0.086862	0.0035667	1.5970	0.62617	5.6117	6.3247	59.198	25.976	49.870	186.42	16.172	8.2385	0.011812
111.19	1.1461	22.841	0.043780	1.8523	1.9025	19.383	27.988	72.946	550.31	0.14362	67.869	0.086668	0.0035464	1.6081	0.62187	5.6114	6.3241	59.151	26.000	50.034	186.38	16.143	8.2518	0.011842
111.29	1.1535	22.816	0.043829	1.8597	1.9103	19.450	27.982	73.070	548.98	0.14750	67.663	0.086474	0.0035262	1.6192	0.61760	5.6111	6.3235	59.104	26.025	50.199	186.35	16.115	8.2651	0.011872
111.40	1.1610	22.791	0.043877	1.8671	1.9181	19.517	27.975	73.195	547.66	0.15140	67.456	0.086279	0.0035059	1.6304	0.61336	5.6108	6.3229	59.058	26.049	50.365	186.31	16.087	8.2785	0.011903
111.51	1.1685	22.766	0.043926	1.8745	1.9259	19.585	27.969	73.322	546.33	0.15534	67.251	0.086085	0.0034857	1.6416	0.60915	5.6104	6.3222	59.011	26.073	50.533	186.28	16.058	8.2920	0.011933
111.62	1.1760	22.740	0.043975	1.8820	1.9337	19.652	27.963	73.450	545.00	0.15932	67.045	0.085891	0.0034655	1.6530	0.60498	5.6101	6.3216	58.964	26.098	50.703	186.24	16.030	8.3055	0.011964
111.72	1.1836	22.715	0.044024	1.8894	1.9415	19.719	27.956	73.580	543.67	0.16332	66.840	0.085696	0.0034453	1.6644	0.60083	5.6097	6.3209	58.917	26.123	50.875	186.21	16.002	8.3190	0.011996
111.83	1.1912	22.689	0.044074	1.8969	1.9494	19.786	27.950	73.711	542.33	0.16736	66.636	0.085502	0.0034252	1.6758	0.59672	5.6094	6.3202	58.870	26.147	51.049	186.17	15.973	8.3326	0.012027
111.94	1.1989	22.664	0.044124	1.9043	1.9572	19.853	27.944	73.843	540.99	0.17144	66.432	0.085308	0.0034050	1.6874	0.59263	5.6090	6.3195	58.823	26.172	51.224	186.13	15.945	8.3462	0.012058
112.05	1.2065	22.638	0.044174	1.9118	1.9651	19.921	27.938	73.976	539.65	0.17555	66.228	0.085114	0.0033849	1.6990	0.58858	5.6086	6.3187	58.775	26.197	51.401	186.09	15.917	8.3599	0.012090
112.16	1.2143	22.612	0.044224	1.9193	1.9730	19.988	27.933	74.111	538.31	0.17969	66.025	0.084919	0.0033647	1.7107	0.58455	5.6082	6.3179	58.728	26.222	51.580	186.06	15.889	8.3736	0.012122
112.26	1.2220	22.586	0.044275	1.9268	1.9809	20.055	27.927	74.247	536.97	0.18387	65.822	0.084725	0.0033446	1.7225	0.58056	5.6077	6.3172	58.681	26.248	51.761	186.02	15.861	8.3874	0.012154
112.37	1.2298	22.560	0.044325	1.9343	1.9888	20.123	27.921	74.384	535.62	0.18809	65.620	0.084531	0.0033245	1.7343	0.57659	5.6073	6.3164	58.634	26.273	51.944	185.98	15.833	8.4012	0.012187
112.48	1.2376	22.535	0.044376	1.9418	1.9967	20.190	27.916	74.523	534.28	0.19234	65.418	0.084337	0.0033044	1.7462	0.57266	5.6068	6.3155	58.586	26.298	52.129	185.94	15.805	8.4151	0.012219
112.59	1.2455	22.509	0.044428	1.9493	2.0046	20.257	27.911	74.664	532.92	0.19663	65.217	0.084143	0.0032844	1.7582	0.56875	5.6063	6.3147	58.539	26.324	52.316	185.90	15.777	8.4290	0.012252
112.70	1.2533	22.482	0.044479	1.9568	2.0126	20.325	27.905	74.806	531.57	0.20095	65.016	0.083948	0.0032643	1.7703	0.56487	5.6058	6.3138	58.492	26.350	52.505	185.86	15.749	8.4430	0.012285
112.80	1.2613	22.456	0.044531	1.9644	2.0205	20.392	27.900	74.949	530.22	0.20532	64.815	0.083754	0.0032443	1.7825	0.56102	5.6053	6.3129	58.444	26.375	52.696	185.82	15.721	8.4570	0.012319
112.91	1.2692	22.430	0.044583	1.9719	2.0285	20.460	27.895	75.094	528.86	0.20972	64.615	0.083560	0.0032243	1.7947	0.55720	5.6048	6.3120	58.397	26.401	52.889	185.77	15.693	8.4711	0.012352
113.02	1.2772	22.404	0.044635	1.9795	2.0365	20.527	27.890	75.240	527.50	0.21416	64.415	0.083366	0.0032043	1.8070	0.55340	5.6043	6.3111	58.349	26.427	53.085	185.73	15.665	8.4853	0.012386
113.13	1.2853	22.377	0.044688	1.9870	2.0445	20.595	27.885	75.388	526.14	0.21863	64.215	0.083172	0.0031843	1.8194	0.54963	5.6037	6.3101	58.302	26.454	53.282	185.69	15.637	8.4994	0.012420
113.23	1.2933	22.351	0.044741	1.9946	2.0525	20.662	27.880	75.538	524.77	0.22315	64.016	0.082978	0.0031643	1.8319	0.54589	5.6031	6.3092	58.254	26.480	53.482	185.65	15.609	8.5137	0.012455
113.34	1.3014	22.325	0.044794	2.0022	2.0605	20.730	27.876	75.689	523.40	0.22771	63.817	0.082783	0.0031444	1.8444	0.54217	5.6026	6.3082	58.206	26.506	53.684	185.60	15.581	8.5280	0.012489
113.45	1.3096	22.298	0.044847	2.0098	2.0685	20.797	27.871	75.842	522.03	0.23231	63.619	0.082589	0.0031244	1.8571	0.53849	5.6020	6.3071	58.158	26.533	53.888	185.56	15.553	8.5424	0.012524
113.56	1.3178	22.271	0.044901	2.0174	2.0766	20.865	27.867	75.996	520.66	0.23695	63.421	0.082395	0.0031045	1.8698	0.53482	5.6013	6.3061	58.110	26.560	54.094	185.52	15.525	8.5568	0.012559
113.67	1.3260	22.245	0.044955	2.0250	2.0846	20.932	27.863	76.152	519.29	0.24163	63.223	0.082201	0.0030846	1.8826	0.53119	5.6007	6.3050	58.063	26.586	54.303	185.47	15.497	8.5712	0.012594
113.77	1.3342	22.218	0.045009	2.0326	2.0927	21.000	27.858	76.310	517.91	0.24635	63.026	0.082007	0.0030647	1.8955	0.52758	5.6000	6.3040	58.015	26.613	54.515	185.43	15.469	8.5858	0.012630
113.88	1.3425	22.191	0.045063	2.0403	2.1008	21.068	27.854	76.470	516.53	0.25112	62.829	0.081813	0.0030449	1.9084	0.52399	5.5994	6.3029	57.967	26.641	54.728	185.38	15.441	8.6004	0.012666
113.99	1.3509	22.164	0.045118	2.0479	2.1089	21.136	27.850	76.631	515.15	0.25593	62.632	0.081619	0.0030250	1.9215	0.52043	5.5987	6.3017	57.919	26.668	54.945	185.33	15.413	8.6150	0.012702
114.10	1.3592	22.137	0.045173	2.0556	2.1170	21.203	27.847	76.794	513.76	0.26078	62.436	0.081425	0.0030052	1.9346	0.51690	5.5980	6.3006	57.870	26.695	55.163	185.29	15.386	8.6297	0.012738
114.20	1.3676	22.110	0.045229	2.0632	2.1251	21.271	27.843	76.959	512.37	0.26568	62.240	0.081231	0.0029854	1.9478	0.51339	5.5973	6.2994	57.822	26.723	55.385	185.24	15.358	8.6445	0.012775
114.31	1.3761	22.083	0.045284	2.0709	2.1332	21.339	27.839	77.126	510.98	0.27062	62.045	0.081037	0.0029656	1.9611	0.50991	5.5965	6.2982	57.774	26.750	55.609	185.19	15.330	8.6593	0.012812
114.42	1.3845	22.055	0.045340	2.0786	2.1414	21.407	27.836	77.295	509.59	0.27561	61.849	0.080843	0.0029458	1.9745	0.50645	5.5958	6.2970	57.726	26.778	55.835	185.14	15.302	8.6742	0.012849
114.53	1.3930	22.028	0.045397	2.0863	2.1495	21.475	27.832	77.466	508.19	0.28064	61.654	0.080649	0.0029260	1.9880	0.50301	5.5950	6.2957	57.677	26.806	56.065	185.10	15.274	8.6892	0.012886
114.64	1.4016	22.001	0.045453	2.0940	2.1577	21.543	27.829	77.638	506.80	0.28572	61.460	0.080455	0.0029063	2.0016	0.49960	5.5942	6.2944	57.629	26.834	56.297	185.05	15.246	8.7042	0.012924
114.74	1.4102	21.973	0.045510	2.1017	2.1659	21.611	27.826	77.813	505.39	0.29085	61.265	0.080261	0.0028865	2.0153	0.49621	5.5934	6.2932	57.580	26.862	56.532	185.00	15.219	8.7193	0.012962
114.85	1.4188	21.946	0.045567	2.1094	2.1741	21.679	27.823	77.990	503.99	0.29602	61.071	0.080067	0.0028668	2.0290	0.49284	5.5926	6.2918	57.531	26.891	56.769	184.95	15.191	8.7344	0.013001
114.96	1.4275	21.918	0.045625	2.1172	2.1823	21.747	27.820	78.168	502.58	0.30124	60.878	0.079873	0.0028471	2.0429	0.48950	5.5917	6.2905	57.483	26.919	57.010	184.90	15.163	8.7496	0.013040
115.07	1.4362	21.890	0.045683	2.1249	2.1905	21.815	27.818	78.349	501.17	0.30652	60.684	0.079679	0.0028274	2.0568	0.48618	5.5909	6.2891	57.434	26.948	57.254	184.85	15.135	8.7649	0.013079
115.18	1.4449	21.862	0.045741	2.1327	2.1988	21.883	27.815	78.532	499.76	0.31184	60.491	0.079485	0.0028078	2.0709	0.48288	5.5900	6.2877	57.385	26.977	57.500	184.79	15.107	8.7803	0.013118
115.28	1.4537	21.834	0.045800	2.1405	2.2071	21.951	27.813	78.717	498.34	0.31721	60.299	0.079291	0.0027881	2.0850	0.47961	5.5891	6.2863	57.336	27.006	57.750	184.74	15.079	8.7957	0.013158
115.39	1.4625	21.806	0.045858	2.1483	2.2153	22.020	27.810	78.904	496.93	0.32264	60.106	0.079097	0.0027685	2.0993	0.47636	5.5882	6.2849	57.287	27.035	58.003	184.69	15.052	8.8112	0.013197
