Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
236.29	1.1256	25.085	0.039865	5.2035	5.2484	30.465	41.779	89.266	833.51	-0.051138	183.13	0.15295	0.011982	0.66421	1.5056	17.490	19.185	89.447	30.442	46.811	223.31	20.783	11.916	0.013115
236.43	1.1315	25.071	0.039886	5.2163	5.2614	30.519	41.772	89.302	832.45	-0.050222	182.70	0.15277	0.011950	0.66765	1.4978	17.491	19.186	89.414	30.465	46.876	223.30	20.750	11.924	0.013132
236.58	1.1374	25.058	0.039908	5.2291	5.2745	30.574	41.765	89.339	831.39	-0.049301	182.27	0.15259	0.011917	0.67111	1.4901	17.492	19.187	89.382	30.488	46.941	223.29	20.717	11.932	0.013149
236.73	1.1433	25.045	0.039929	5.2419	5.2876	30.628	41.758	89.376	830.32	-0.048375	181.84	0.15242	0.011885	0.67459	1.4824	17.494	19.188	89.349	30.511	47.007	223.28	20.684	11.940	0.013166
236.87	1.1493	25.031	0.039950	5.2547	5.3006	30.682	41.751	89.413	829.26	-0.047446	181.42	0.15224	0.011853	0.67808	1.4748	17.495	19.189	89.316	30.535	47.073	223.27	20.651	11.948	0.013184
237.02	1.1552	25.018	0.039971	5.2675	5.3137	30.736	41.744	89.450	828.20	-0.046512	180.99	0.15207	0.011820	0.68158	1.4672	17.496	19.191	89.284	30.558	47.139	223.25	20.619	11.956	0.013201
237.16	1.1612	25.004	0.039993	5.2803	5.3268	30.790	41.737	89.488	827.13	-0.045575	180.56	0.15189	0.011788	0.68510	1.4596	17.497	19.192	89.251	30.581	47.205	223.24	20.586	11.964	0.013219
237.31	1.1673	24.991	0.040014	5.2932	5.3399	30.844	41.730	89.526	826.07	-0.044632	180.14	0.15171	0.011756	0.68863	1.4521	17.498	19.193	89.219	30.604	47.272	223.23	20.554	11.972	0.013236
237.45	1.1733	24.978	0.040036	5.3060	5.3529	30.899	41.723	89.564	825.00	-0.043686	179.71	0.15154	0.011724	0.69218	1.4447	17.499	19.194	89.186	30.628	47.339	223.22	20.521	11.981	0.013254
237.60	1.1794	24.964	0.040057	5.3188	5.3660	30.953	41.716	89.602	823.94	-0.042735	179.29	0.15136	0.011692	0.69575	1.4373	17.500	19.195	89.154	30.651	47.406	223.20	20.489	11.989	0.013271
237.75	1.1855	24.951	0.040079	5.3316	5.3791	31.007	41.709	89.640	822.87	-0.041780	178.87	0.15119	0.011660	0.69932	1.4300	17.501	19.196	89.121	30.675	47.474	223.19	20.457	11.997	0.013289
237.89	1.1916	24.937	0.040100	5.3445	5.3922	31.061	41.702	89.679	821.81	-0.040820	178.45	0.15101	0.011627	0.70292	1.4226	17.501	19.197	89.089	30.698	47.542	223.18	20.425	12.005	0.013307
238.04	1.1977	24.924	0.040122	5.3573	5.4054	31.115	41.695	89.718	820.74	-0.039856	178.03	0.15083	0.011595	0.70653	1.4154	17.502	19.198	89.056	30.722	47.610	223.16	20.392	12.013	0.013325
238.18	1.2039	24.910	0.040144	5.3701	5.4185	31.169	41.688	89.757	819.68	-0.038888	177.61	0.15066	0.011563	0.71015	1.4082	17.503	19.199	89.024	30.745	47.678	223.15	20.360	12.021	0.013342
238.33	1.2100	24.897	0.040166	5.3830	5.4316	31.223	41.682	89.796	818.61	-0.037915	177.19	0.15048	0.011531	0.71379	1.4010	17.504	19.200	88.991	30.769	47.747	223.14	20.329	12.030	0.013360
238.48	1.2163	24.883	0.040187	5.3958	5.4447	31.277	41.675	89.836	817.54	-0.036938	176.78	0.15031	0.011499	0.71744	1.3938	17.505	19.201	88.959	30.792	47.816	223.12	20.297	12.038	0.013378
238.62	1.2225	24.870	0.040209	5.4087	5.4578	31.331	41.668	89.876	816.48	-0.035956	176.36	0.15013	0.011467	0.72111	1.3867	17.506	19.201	88.927	30.816	47.886	223.11	20.265	12.046	0.013396
238.77	1.2287	24.856	0.040231	5.4215	5.4710	31.385	41.661	89.916	815.41	-0.034969	175.95	0.14996	0.011435	0.72480	1.3797	17.507	19.202	88.894	30.840	47.955	223.09	20.233	12.054	0.013414
238.91	1.2350	24.843	0.040253	5.4344	5.4841	31.439	41.654	89.956	814.34	-0.033978	175.53	0.14978	0.011403	0.72850	1.3727	17.508	19.203	88.862	30.864	48.025	223.08	20.202	12.063	0.013432
239.06	1.2413	24.829	0.040275	5.4473	5.4973	31.493	41.648	89.996	813.27	-0.032983	175.12	0.14961	0.011371	0.73221	1.3657	17.509	19.204	88.830	30.887	48.095	223.06	20.170	12.071	0.013450
239.21	1.2476	24.816	0.040297	5.4601	5.5104	31.547	41.641	90.037	812.21	-0.031983	174.71	0.14943	0.011339	0.73594	1.3588	17.510	19.205	88.797	30.911	48.166	223.05	20.139	12.079	0.013469
239.35	1.2540	24.802	0.040319	5.4730	5.5236	31.601	41.634	90.078	811.14	-0.030978	174.30	0.14926	0.011307	0.73969	1.3519	17.511	19.206	88.765	30.935	48.237	223.03	20.108	12.087	0.013487
239.50	1.2604	24.789	0.040341	5.4859	5.5367	31.654	41.628	90.119	810.07	-0.029968	173.89	0.14908	0.011275	0.74345	1.3451	17.512	19.207	88.733	30.959	48.308	223.01	20.076	12.096	0.013505
239.64	1.2667	24.775	0.040363	5.4988	5.5499	31.708	41.621	90.161	809.00	-0.028954	173.48	0.14891	0.011243	0.74723	1.3383	17.512	19.208	88.701	30.983	48.379	223.00	20.045	12.104	0.013523
239.79	1.2732	24.761	0.040386	5.5117	5.5631	31.762	41.614	90.203	807.93	-0.027935	173.07	0.14873	0.011211	0.75103	1.3315	17.513	19.209	88.668	31.007	48.451	222.98	20.014	12.112	0.013542
239.93	1.2796	24.748	0.040408	5.5245	5.5763	31.816	41.608	90.245	806.86	-0.026912	172.67	0.14855	0.011180	0.75484	1.3248	17.514	19.209	88.636	31.031	48.523	222.97	19.983	12.121	0.013560
240.08	1.2861	24.734	0.040430	5.5374	5.5894	31.870	41.601	90.287	805.79	-0.025883	172.26	0.14838	0.011148	0.75866	1.3181	17.515	19.210	88.604	31.055	48.596	222.95	19.952	12.129	0.013579
240.23	1.2926	24.720	0.040453	5.5503	5.6026	31.924	41.595	90.329	804.72	-0.024850	171.86	0.14820	0.011116	0.76250	1.3115	17.516	19.211	88.572	31.080	48.668	222.93	19.921	12.137	0.013597
240.37	1.2991	24.707	0.040475	5.5632	5.6158	31.978	41.588	90.372	803.65	-0.023812	171.46	0.14803	0.011084	0.76636	1.3049	17.517	19.212	88.539	31.104	48.741	222.91	19.890	12.146	0.013616
240.52	1.3056	24.693	0.040498	5.5761	5.6290	32.031	41.582	90.415	802.57	-0.022769	171.05	0.14785	0.011052	0.77024	1.2983	17.517	19.213	88.507	31.128	48.815	222.90	19.860	12.154	0.013634
240.66	1.3122	24.679	0.040520	5.5891	5.6422	32.085	41.575	90.458	801.50	-0.021721	170.65	0.14768	0.011021	0.77413	1.2918	17.518	19.213	88.475	31.152	48.889	222.88	19.829	12.162	0.013653
240.81	1.3188	24.665	0.040543	5.6020	5.6554	32.139	41.569	90.502	800.43	-0.020668	170.25	0.14750	0.010989	0.77803	1.2853	17.519	19.214	88.443	31.177	48.963	222.86	19.798	12.171	0.013672
240.96	1.3254	24.652	0.040565	5.6149	5.6687	32.193	41.562	90.545	799.36	-0.019610	169.85	0.14733	0.010957	0.78196	1.2788	17.520	19.215	88.411	31.201	49.037	222.84	19.768	12.179	0.013691
241.10	1.3320	24.638	0.040588	5.6278	5.6819	32.246	41.556	90.589	798.28	-0.018548	169.46	0.14715	0.010925	0.78589	1.2724	17.521	19.216	88.379	31.226	49.112	222.82	19.737	12.188	0.013709
241.25	1.3387	24.624	0.040611	5.6408	5.6951	32.300	41.549	90.634	797.21	-0.017480	169.06	0.14698	0.010894	0.78985	1.2661	17.521	19.216	88.347	31.250	49.187	222.80	19.707	12.196	0.013728
241.39	1.3454	24.610	0.040633	5.6537	5.7084	32.354	41.543	90.678	796.14	-0.016407	168.66	0.14681	0.010862	0.79382	1.2597	17.522	19.217	88.315	31.275	49.262	222.79	19.677	12.204	0.013747
241.54	1.3521	24.596	0.040656	5.6666	5.7216	32.408	41.537	90.723	795.06	-0.015329	168.27	0.14663	0.010830	0.79781	1.2534	17.523	19.218	88.283	31.300	49.338	222.77	19.647	12.213	0.013766
241.69	1.3588	24.583	0.040679	5.6796	5.7348	32.461	41.530	90.768	793.99	-0.014246	167.87	0.14646	0.010799	0.80182	1.2472	17.524	19.218	88.251	31.324	49.414	222.75	19.617	12.221	0.013785
241.83	1.3656	24.569	0.040702	5.6925	5.7481	32.515	41.524	90.813	792.91	-0.013158	167.48	0.14628	0.010767	0.80584	1.2409	17.524	19.219	88.219	31.349	49.490	222.73	19.586	12.230	0.013805
241.98	1.3723	24.555	0.040725	5.7055	5.7614	32.569	41.518	90.859	791.83	-0.012064	167.09	0.14611	0.010735	0.80988	1.2348	17.525	19.220	88.186	31.374	49.567	222.71	19.556	12.238	0.013824
242.12	1.3791	24.541	0.040748	5.7184	5.7746	32.622	41.511	90.905	790.76	-0.010966	166.70	0.14593	0.010704	0.81393	1.2286	17.526	19.220	88.154	31.399	49.644	222.69	19.527	12.247	0.013843
242.27	1.3860	24.527	0.040771	5.7314	5.7879	32.676	41.505	90.951	789.68	-0.0098620	166.31	0.14576	0.010672	0.81800	1.2225	17.527	19.221	88.122	31.423	49.722	222.67	19.497	12.255	0.013862
242.42	1.3928	24.513	0.040794	5.7444	5.8012	32.730	41.499	90.997	788.60	-0.0087530	165.92	0.14558	0.010641	0.82209	1.2164	17.527	19.221	88.091	31.448	49.800	222.64	19.467	12.264	0.013882
242.56	1.3997	24.499	0.040817	5.7573	5.8145	32.783	41.493	91.044	787.53	-0.0076386	165.53	0.14541	0.010609	0.82620	1.2104	17.528	19.222	88.059	31.473	49.878	222.62	19.437	12.272	0.013901
242.71	1.4066	24.485	0.040841	5.7703	5.8278	32.837	41.487	91.091	786.45	-0.0065189	165.14	0.14523	0.010578	0.83032	1.2044	17.529	19.223	88.027	31.498	49.956	222.60	19.408	12.281	0.013921
242.85	1.4136	24.471	0.040864	5.7833	5.8410	32.891	41.480	91.138	785.37	-0.0053938	164.76	0.14506	0.010546	0.83446	1.1984	17.529	19.223	87.995	31.523	50.035	222.58	19.378	12.289	0.013940
243.00	1.4205	24.458	0.040887	5.7963	5.8544	32.944	41.474	91.186	784.29	-0.0042633	164.37	0.14488	0.010515	0.83862	1.1924	17.530	19.224	87.963	31.549	50.115	222.56	19.348	12.298	0.013960
243.14	1.4275	24.444	0.040911	5.8093	5.8677	32.998	41.468	91.233	783.21	-0.0031273	163.99	0.14471	0.010483	0.84280	1.1865	17.531	19.224	87.931	31.574	50.194	222.54	19.319	12.307	0.013980
243.29	1.4345	24.430	0.040934	5.8223	5.8810	33.051	41.462	91.281	782.13	-0.0019859	163.60	0.14454	0.010452	0.84699	1.1807	17.531	19.225	87.899	31.599	50.275	222.51	19.290	12.315	0.013999
243.44	1.4415	24.415	0.040958	5.8353	5.8943	33.105	41.456	91.330	781.05	-0.00083897	163.22	0.14436	0.010420	0.85120	1.1748	17.532	19.225	87.867	31.624	50.355	222.49	19.260	12.324	0.014019
243.58	1.4486	24.401	0.040981	5.8483	5.9076	33.158	41.450	91.378	779.97	0.00031350	162.84	0.14419	0.010389	0.85543	1.1690	17.532	19.226	87.835	31.650	50.436	222.47	19.231	12.332	0.014039
243.73	1.4557	24.387	0.041005	5.8613	5.9210	33.212	41.444	91.427	778.89	0.0014716	162.46	0.14401	0.010358	0.85967	1.1632	17.533	19.226	87.803	31.675	50.517	222.45	19.202	12.341	0.014059
243.87	1.4628	24.373	0.041028	5.8743	5.9343	33.265	41.438	91.477	777.81	0.0026352	162.08	0.14384	0.010326	0.86393	1.1575	17.534	19.227	87.771	31.701	50.599	222.42	19.173	12.350	0.014079
244.02	1.4699	24.359	0.041052	5.8873	5.9476	33.319	41.432	91.526	776.72	0.0038045	161.70	0.14366	0.010295	0.86821	1.1518	17.534	19.227	87.739	31.726	50.681	222.40	19.144	12.358	0.014099
244.17	1.4771	24.345	0.041076	5.9003	5.9610	33.372	41.426	91.576	775.64	0.0049795	161.32	0.14349	0.010263	0.87251	1.1461	17.535	19.228	87.708	31.752	50.763	222.38	19.115	12.367	0.014119
244.31	1.4843	24.331	0.041100	5.9134	5.9744	33.426	41.420	91.626	774.56	0.0061603	160.94	0.14332	0.010232	0.87683	1.1405	17.535	19.228	87.676	31.777	50.846	222.35	19.086	12.376	0.014139
244.46	1.4915	24.317	0.041124	5.9264	5.9877	33.479	41.414	91.676	773.47	0.0073468	160.57	0.14314	0.010201	0.88116	1.1349	17.536	19.229	87.644	31.803	50.929	222.33	19.057	12.384	0.014159
244.60	1.4987	24.303	0.041148	5.9394	6.0011	33.533	41.409	91.727	772.39	0.0085391	160.19	0.14297	0.010170	0.88551	1.1293	17.537	19.229	87.612	31.829	51.013	222.30	19.028	12.393	0.014180
244.75	1.5060	24.289	0.041172	5.9525	6.0145	33.586	41.403	91.778	771.30	0.0097372	159.82	0.14279	0.010138	0.88988	1.1237	17.537	19.229	87.580	31.855	51.097	222.28	19.000	12.402	0.014200
244.90	1.5133	24.274	0.041196	5.9655	6.0279	33.640	41.397	91.829	770.21	0.010941	159.44	0.14262	0.010107	0.89427	1.1182	17.538	19.230	87.548	31.880	51.181	222.25	18.971	12.411	0.014221
245.04	1.5206	24.260	0.041220	5.9786	6.0413	33.693	41.391	91.881	769.13	0.012151	159.07	0.14245	0.010076	0.89868	1.1127	17.538	19.230	87.517	31.906	51.266	222.23	18.942	12.419	0.014241
245.19	1.5279	24.246	0.041244	5.9916	6.0547	33.747	41.385	91.933	768.04	0.013367	158.70	0.14227	0.010045	0.90310	1.1073	17.539	19.231	87.485	31.932	51.351	222.20	18.914	12.428	0.014262
245.33	1.5353	24.232	0.041268	6.0047	6.0681	33.800	41.380	91.985	766.95	0.014589	158.33	0.14210	0.010014	0.90755	1.1019	17.539	19.231	87.453	31.958	51.437	222.18	18.885	12.437	0.014282
245.48	1.5427	24.217	0.041292	6.0178	6.0815	33.854	41.374	92.038	765.86	0.015817	157.96	0.14192	0.0099824	0.91201	1.0965	17.540	19.231	87.421	31.985	51.523	222.15	18.857	12.446	0.014303
245.62	1.5501	24.203	0.041317	6.0309	6.0949	33.907	41.368	92.090	764.78	0.017051	157.59	0.14175	0.0099513	0.91649	1.0911	17.540	19.232	87.390	32.011	51.610	222.12	18.829	12.455	0.014324
245.77	1.5576	24.189	0.041341	6.0439	6.1083	33.960	41.363	92.144	763.69	0.018291	157.22	0.14158	0.0099202	0.92099	1.0858	17.541	19.232	87.358	32.037	51.697	222.10	18.800	12.463	0.014345
245.92	1.5650	24.175	0.041366	6.0570	6.1218	34.014	41.357	92.197	762.60	0.019537	156.86	0.14140	0.0098891	0.92551	1.0805	17.541	19.232	87.326	32.063	51.784	222.07	18.772	12.472	0.014365
246.06	1.5725	24.160	0.041390	6.0701	6.1352	34.067	41.351	92.251	761.50	0.020789	156.49	0.14123	0.0098580	0.93004	1.0752	17.542	19.232	87.294	32.090	51.872	222.04	18.744	12.481	0.014386
246.21	1.5801	24.146	0.041415	6.0832	6.1487	34.120	41.346	92.305	760.41	0.022048	156.12	0.14105	0.0098270	0.93460	1.0700	17.542	19.233	87.262	32.116	51.960	222.02	18.716	12.490	0.014408
246.35	1.5876	24.132	0.041439	6.0963	6.1621	34.174	41.340	92.359	759.32	0.023313	155.76	0.14088	0.0097960	0.93917	1.0648	17.542	19.233	87.231	32.143	52.049	221.99	18.688	12.499	0.014429
246.50	1.5952	24.117	0.041464	6.1094	6.1756	34.227	41.335	92.414	758.23	0.024584	155.40	0.14071	0.0097649	0.94376	1.0596	17.543	19.233	87.199	32.169	52.138	221.96	18.660	12.508	0.014450
246.65	1.6028	24.103	0.041489	6.1225	6.1890	34.281	41.329	92.469	757.13	0.025862	155.03	0.14053	0.0097340	0.94838	1.0544	17.543	19.233	87.167	32.196	52.228	221.93	18.632	12.517	0.014471
246.79	1.6104	24.088	0.041514	6.1357	6.2025	34.334	41.324	92.525	756.04	0.027146	154.67	0.14036	0.0097030	0.95301	1.0493	17.544	19.234	87.136	32.222	52.318	221.91	18.604	12.526	0.014492
246.94	1.6181	24.074	0.041539	6.1488	6.2160	34.387	41.319	92.580	754.95	0.028436	154.31	0.14019	0.0096720	0.95766	1.0442	17.544	19.234	87.104	32.249	52.408	221.88	18.576	12.535	0.014514
247.08	1.6258	24.060	0.041564	6.1619	6.2295	34.440	41.313	92.636	753.85	0.029733	153.95	0.14001	0.0096411	0.96233	1.0391	17.545	19.234	87.072	32.276	52.499	221.85	18.548	12.544	0.014535
247.23	1.6335	24.045	0.041589	6.1751	6.2430	34.494	41.308	92.693	752.75	0.031036	153.59	0.13984	0.0096102	0.96702	1.0341	17.545	19.234	87.040	32.303	52.591	221.82	18.521	12.553	0.014557
247.38	1.6412	24.031	0.041614	6.1882	6.2565	34.547	41.302	92.750	751.66	0.032347	153.23	0.13966	0.0095793	0.97173	1.0291	17.545	19.234	87.009	32.330	52.683	221.79	18.493	12.562	0.014579
247.52	1.6490	24.016	0.041639	6.2013	6.2700	34.600	41.297	92.807	750.56	0.033663	152.87	0.13949	0.0095484	0.97645	1.0241	17.546	19.234	86.977	32.357	52.775	221.76	18.466	12.571	0.014600
247.67	1.6568	24.002	0.041664	6.2145	6.2835	34.654	41.292	92.864	749.46	0.034986	152.52	0.13932	0.0095176	0.98120	1.0192	17.546	19.234	86.945	32.384	52.868	221.73	18.438	12.580	0.014622
247.81	1.6646	23.987	0.041689	6.2277	6.2970	34.707	41.287	92.922	748.36	0.036316	152.16	0.13914	0.0094867	0.98597	1.0142	17.546	19.235	86.914	32.411	52.961	221.70	18.411	12.589	0.014644
247.96	1.6724	23.972	0.041715	6.2408	6.3106	34.760	41.281	92.980	747.26	0.037653	151.81	0.13897	0.0094559	0.99076	1.0093	17.547	19.235	86.882	32.438	53.055	221.67	18.383	12.598	0.014666
248.11	1.6803	23.958	0.041740	6.2540	6.3241	34.814	41.276	93.039	746.16	0.038997	151.45	0.13880	0.0094251	0.99556	1.0045	17.547	19.235	86.850	32.466	53.149	221.64	18.356	12.607	0.014688
248.25	1.6882	23.943	0.041765	6.2672	6.3377	34.867	41.271	93.097	745.06	0.040347	151.10	0.13862	0.0093944	1.0004	0.99961	17.547	19.235	86.819	32.493	53.244	221.61	18.328	12.616	0.014710
248.40	1.6961	23.929	0.041791	6.2803	6.3512	34.920	41.266	93.157	743.96	0.041704	150.75	0.13845	0.0093636	1.0052	0.99479	17.548	19.235	86.787	32.521	53.340	221.58	18.301	12.625	0.014732
248.54	1.7041	23.914	0.041816	6.2935	6.3648	34.973	41.261	93.216	742.85	0.043069	150.39	0.13828	0.0093329	1.0101	0.98999	17.548	19.235	86.755	32.548	53.435	221.55	18.274	12.634	0.014754
248.69	1.7121	23.899	0.041842	6.3067	6.3784	35.027	41.256	93.276	741.75	0.044440	150.04	0.13810	0.0093022	1.0150	0.98523	17.548	19.235	86.724	32.576	53.532	221.51	18.247	12.643	0.014777
248.83	1.7201	23.885	0.041868	6.3199	6.3919	35.080	41.251	93.336	740.64	0.045818	149.69	0.13793	0.0092715	1.0199	0.98048	17.548	19.235	86.692	32.603	53.629	221.48	18.220	12.653	0.014799
248.98	1.7281	23.870	0.041894	6.3331	6.4055	35.133	41.246	93.397	739.54	0.047203	149.34	0.13776	0.0092408	1.0248	0.97577	17.549	19.235	86.660	32.631	53.726	221.45	18.193	12.662	0.014821
249.13	1.7362	23.855	0.041919	6.3463	6.4191	35.186	41.241	93.458	738.43	0.048596	148.99	0.13758	0.0092102	1.0298	0.97108	17.549	19.235	86.629	32.659	53.824	221.42	18.166	12.671	0.014844
249.27	1.7443	23.841	0.041945	6.3596	6.4327	35.239	41.236	93.519	737.32	0.049996	148.65	0.13741	0.0091796	1.0348	0.96642	17.549	19.235	86.597	32.687	53.922	221.38	18.139	12.680	0.014867
249.42	1.7524	23.826	0.041971	6.3728	6.4463	35.293	41.231	93.581	736.21	0.051403	148.30	0.13724	0.0091490	1.0397	0.96178	17.549	19.235	86.565	32.715	54.021	221.35	18.112	12.689	0.014889
249.56	1.7605	23.811	0.041997	6.3860	6.4600	35.346	41.226	93.643	735.10	0.052817	147.95	0.13706	0.0091184	1.0448	0.95716	17.549	19.235	86.534	32.743	54.121	221.32	18.085	12.699	0.014912
249.71	1.7687	23.796	0.042023	6.3993	6.4736	35.399	41.222	93.706	733.99	0.054238	147.61	0.13689	0.0090878	1.0498	0.95258	17.550	19.234	86.502	32.771	54.221	221.28	18.058	12.708	0.014935
249.86	1.7769	23.781	0.042050	6.4125	6.4872	35.452	41.217	93.768	732.88	0.055667	147.26	0.13672	0.0090573	1.0548	0.94801	17.550	19.234	86.470	32.799	54.321	221.25	18.031	12.717	0.014958
250.00	1.7851	23.767	0.042076	6.4257	6.5009	35.506	41.212	93.832	731.77	0.057103	146.92	0.13654	0.0090268	1.0599	0.94347	17.550	19.234	86.439	32.828	54.422	221.21	18.005	12.726	0.014981
250.15	1.7934	23.752	0.042102	6.4390	6.5145	35.559	41.208	93.895	730.66	0.058547	146.58	0.13637	0.0089963	1.0650	0.93896	17.550	19.234	86.407	32.856	54.524	221.18	17.978	12.736	0.015004
250.29	1.8017	23.737	0.042128	6.4523	6.5282	35.612	41.203	93.959	729.54	0.059999	146.23	0.13620	0.0089658	1.0701	0.93447	17.550	19.234	86.375	32.884	54.626	221.15	17.951	12.745	0.015027
250.44	1.8100	23.722	0.042155	6.4655	6.5418	35.665	41.198	94.024	728.43	0.061457	145.89	0.13602	0.0089353	1.0753	0.93001	17.550	19.234	86.344	32.913	54.729	221.11	17.925	12.755	0.015051
250.59	1.8183	23.707	0.042181	6.4788	6.5555	35.718	41.194	94.089	727.31	0.062924	145.55	0.13585	0.0089049	1.0804	0.92556	17.551	19.234	86.312	32.941	54.832	221.08	17.898	12.764	0.015074
250.73	1.8267	23.692	0.042208	6.4921	6.5692	35.771	41.189	94.154	726.20	0.064398	145.21	0.13568	0.0088745	1.0856	0.92115	17.551	19.233	86.280	32.970	54.936	221.04	17.872	12.773	0.015098
250.88	1.8351	23.677	0.042235	6.5054	6.5829	35.825	41.185	94.219	725.08	0.065880	144.87	0.13551	0.0088441	1.0908	0.91675	17.551	19.233	86.249	32.999	55.040	221.00	17.846	12.783	0.015121
251.02	1.8435	23.662	0.042261	6.5187	6.5966	35.878	41.180	94.285	723.96	0.067370	144.53	0.13533	0.0088137	1.0960	0.91238	17.551	19.233	86.217	33.028	55.145	220.97	17.819	12.792	0.015145
251.17	1.8520	23.647	0.042288	6.5320	6.6103	35.931	41.176	94.352	722.84	0.068868	144.20	0.13516	0.0087833	1.1013	0.90804	17.551	19.233	86.185	33.056	55.251	220.93	17.793	12.802	0.015169
251.31	1.8605	23.632	0.042315	6.5453	6.6240	35.984	41.172	94.419	721.72	0.070373	143.86	0.13499	0.0087530	1.1065	0.90371	17.551	19.232	86.154	33.085	55.357	220.89	17.767	12.811	0.015193
251.46	1.8690	23.617	0.042342	6.5586	6.6377	36.037	41.167	94.486	720.60	0.071887	143.52	0.13481	0.0087227	1.1118	0.89941	17.551	19.232	86.122	33.114	55.463	220.86	17.740	12.821	0.015216
251.61	1.8775	23.602	0.042369	6.5719	6.6514	36.090	41.163	94.554	719.47	0.073409	143.19	0.13464	0.0086924	1.1171	0.89514	17.551	19.232	86.090	33.144	55.571	220.82	17.714	12.830	0.015241
251.75	1.8861	23.587	0.042396	6.5852	6.6652	36.144	41.159	94.622	718.35	0.074938	142.85	0.13447	0.0086621	1.1225	0.89088	17.551	19.231	86.059	33.173	55.679	220.78	17.688	12.840	0.015265
251.90	1.8947	23.572	0.042423	6.5986	6.6789	36.197	41.155	94.690	717.22	0.076476	142.52	0.13429	0.0086319	1.1278	0.88665	17.551	19.231	86.027	33.202	55.787	220.74	17.662	12.849	0.015289
252.04	1.9033	23.557	0.042450	6.6119	6.6927	36.250	41.151	94.759	716.10	0.078022	142.19	0.13412	0.0086017	1.1332	0.88244	17.551	19.231	85.995	33.231	55.896	220.71	17.636	12.859	0.015313
252.19	1.9120	23.542	0.042478	6.6252	6.7065	36.303	41.147	94.828	714.97	0.079577	141.85	0.13395	0.0085715	1.1386	0.87826	17.551	19.230	85.964	33.261	56.006	220.67	17.610	12.868	0.015338
252.34	1.9206	23.527	0.042505	6.6386	6.7202	36.356	41.143	94.898	713.84	0.081139	141.52	0.13378	0.0085413	1.1440	0.87409	17.551	19.230	85.932	33.290	56.116	220.63	17.584	12.878	0.015362
252.48	1.9294	23.511	0.042533	6.6519	6.7340	36.409	41.139	94.968	712.71	0.082710	141.19	0.13360	0.0085111	1.1495	0.86995	17.551	19.230	85.900	33.320	56.227	220.59	17.558	12.888	0.015387
252.63	1.9381	23.496	0.042560	6.6653	6.7478	36.462	41.135	95.039	711.58	0.084290	140.86	0.13343	0.0084810	1.1550	0.86583	17.551	19.229	85.868	33.350	56.339	220.55	17.532	12.897	0.015411
252.77	1.9469	23.481	0.042588	6.6787	6.7616	36.516	41.131	95.110	710.45	0.085878	140.53	0.13326	0.0084509	1.1605	0.86173	17.551	19.229	85.837	33.379	56.451	220.51	17.506	12.907	0.015436
252.92	1.9557	23.466	0.042615	6.6921	6.7754	36.569	41.127	95.181	709.32	0.087474	140.20	0.13308	0.0084208	1.1660	0.85766	17.551	19.228	85.805	33.409	56.564	220.47	17.481	12.917	0.015461
253.07	1.9645	23.450	0.042643	6.7055	6.7892	36.622	41.123	95.253	708.18	0.089079	139.88	0.13291	0.0083907	1.1715	0.85360	17.551	19.228	85.773	33.439	56.677	220.43	17.455	12.926	0.015486
253.21	1.9734	23.435	0.042671	6.7188	6.8031	36.675	41.120	95.326	707.04	0.090693	139.55	0.13274	0.0083606	1.1771	0.84957	17.551	19.227	85.742	33.469	56.791	220.39	17.429	12.936	0.015511
253.36	1.9822	23.420	0.042699	6.7322	6.8169	36.728	41.116	95.398	705.91	0.092315	139.22	0.13257	0.0083306	1.1827	0.84556	17.551	19.227	85.710	33.499	56.906	220.35	17.403	12.946	0.015536
253.50	1.9912	23.405	0.042727	6.7457	6.8307	36.781	41.113	95.472	704.77	0.093947	138.90	0.13239	0.0083006	1.1883	0.84156	17.551	19.226	85.678	33.529	57.021	220.31	17.378	12.956	0.015562
253.65	2.0001	23.389	0.042755	6.7591	6.8446	36.834	41.109	95.546	703.63	0.095587	138.57	0.13222	0.0082706	1.1939	0.83759	17.550	19.226	85.646	33.560	57.137	220.27	17.352	12.965	0.015587
253.79	2.0091	23.374	0.042783	6.7725	6.8584	36.887	41.106	95.620	702.49	0.097236	138.25	0.13205	0.0082407	1.1996	0.83365	17.550	19.225	85.615	33.590	57.254	220.23	17.327	12.975	0.015612
253.94	2.0181	23.358	0.042811	6.7859	6.8723	36.941	41.102	95.694	701.35	0.098894	137.92	0.13187	0.0082107	1.2052	0.82972	17.550	19.225	85.583	33.620	57.372	220.18	17.301	12.985	0.015638
