Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
26.957	0.47404	30.451	0.032840	0.15183	0.16739	6.5703	12.255	32.081	880.39	-0.054981	8.1835	0.10028	0.00080677	2.8558	0.35016	0.76394	0.92993	34.858	14.066	36.830	378.73	12.905	1.4162	0.028268
27.057	0.48301	30.358	0.032940	0.15472	0.17063	6.6793	12.269	32.425	875.71	-0.034926	8.1222	0.10015	0.00079081	2.9121	0.34340	0.76349	0.92936	34.721	14.092	37.243	378.84	12.835	1.4241	0.028499
27.157	0.49211	30.265	0.033042	0.15764	0.17390	6.7888	12.283	32.780	870.98	-0.014511	8.0611	0.10001	0.00077489	2.9693	0.33677	0.76302	0.92875	34.584	14.119	37.670	378.94	12.766	1.4321	0.028732
27.257	0.50132	30.171	0.033145	0.16058	0.17720	6.8988	12.297	33.145	866.22	0.0062796	8.0002	0.099872	0.00075900	3.0277	0.33029	0.76251	0.92809	34.447	14.146	38.112	379.04	12.697	1.4402	0.028969
27.357	0.51065	30.075	0.033250	0.16355	0.18052	7.0093	12.311	33.520	861.40	0.027458	7.9396	0.099729	0.00074316	3.0871	0.32393	0.76198	0.92740	34.310	14.174	38.569	379.13	12.627	1.4484	0.029210
27.457	0.52010	29.979	0.033357	0.16653	0.18388	7.1204	12.326	33.907	856.54	0.049041	7.8793	0.099582	0.00072736	3.1476	0.31770	0.76142	0.92666	34.173	14.202	39.043	379.21	12.558	1.4567	0.029456
27.557	0.52968	29.881	0.033466	0.16955	0.18727	7.2320	12.340	34.307	851.64	0.071042	7.8192	0.099433	0.00071160	3.2092	0.31160	0.76083	0.92587	34.035	14.231	39.534	379.29	12.489	1.4651	0.029705
27.657	0.53938	29.783	0.033577	0.17259	0.19070	7.3442	12.355	34.719	846.68	0.093479	7.7592	0.099280	0.00069589	3.2720	0.30562	0.76020	0.92505	33.896	14.260	40.042	379.36	12.419	1.4736	0.029958
27.757	0.54920	29.683	0.033689	0.17565	0.19416	7.4571	12.370	35.144	841.67	0.11637	7.6995	0.099124	0.00068023	3.3360	0.29976	0.75955	0.92418	33.757	14.289	40.570	379.42	12.350	1.4822	0.030216
27.857	0.55915	29.582	0.033804	0.17875	0.19765	7.5706	12.386	35.584	836.62	0.13973	7.6400	0.098964	0.00066462	3.4012	0.29401	0.75886	0.92326	33.618	14.319	41.118	379.48	12.281	1.4909	0.030479
27.957	0.56922	29.480	0.033921	0.18186	0.20117	7.6847	12.401	36.038	831.51	0.16358	7.5806	0.098802	0.00064905	3.4677	0.28837	0.75814	0.92229	33.478	14.350	41.687	379.53	12.211	1.4998	0.030746
28.057	0.57942	29.377	0.034040	0.18501	0.20474	7.7995	12.417	36.509	826.35	0.18794	7.5214	0.098635	0.00063354	3.5355	0.28285	0.75739	0.92127	33.338	14.380	42.279	379.57	12.142	1.5087	0.031019
28.157	0.58975	29.272	0.034162	0.18819	0.20833	7.9150	12.433	36.997	821.13	0.21284	7.4623	0.098466	0.00061808	3.6046	0.27742	0.75660	0.92021	33.197	14.412	42.895	379.60	12.072	1.5178	0.031296
28.257	0.60021	29.167	0.034286	0.19139	0.21197	8.0313	12.450	37.502	815.86	0.23829	7.4034	0.098292	0.00060267	3.6751	0.27210	0.75577	0.91909	33.056	14.444	43.536	379.63	12.002	1.5270	0.031580
28.357	0.61079	29.059	0.034412	0.19463	0.21565	8.1483	12.466	38.026	810.53	0.26431	7.3446	0.098116	0.00058732	3.7470	0.26688	0.75491	0.91792	32.914	14.477	44.204	379.66	11.932	1.5363	0.031869
28.457	0.62151	28.951	0.034541	0.19789	0.21936	8.2661	12.483	38.571	805.14	0.29094	7.2858	0.097935	0.00057203	3.8203	0.26176	0.75400	0.91669	32.771	14.510	44.901	379.67	11.862	1.5458	0.032165
28.557	0.63236	28.841	0.034673	0.20119	0.22312	8.3847	12.501	39.137	799.68	0.31821	7.2271	0.097751	0.00055681	3.8952	0.25673	0.75306	0.91541	32.627	14.543	45.629	379.68	11.792	1.5554	0.032467
28.657	0.64335	28.729	0.034808	0.20453	0.22692	8.5042	12.518	39.727	794.17	0.34613	7.1685	0.097563	0.00054164	3.9716	0.25179	0.75208	0.91407	32.483	14.578	46.389	379.68	11.721	1.5652	0.032776
28.757	0.65447	28.616	0.034945	0.20789	0.23076	8.6245	12.536	40.340	788.59	0.37474	7.1100	0.097371	0.00052654	4.0497	0.24693	0.75106	0.91267	32.337	14.613	47.184	379.68	11.650	1.5751	0.033092
28.857	0.66572	28.502	0.035086	0.21129	0.23465	8.7458	12.555	40.980	782.95	0.40407	7.0514	0.097176	0.00051150	4.1294	0.24217	0.74999	0.91121	32.191	14.648	48.017	379.67	11.579	1.5852	0.033415
28.957	0.67711	28.385	0.035230	0.21473	0.23858	8.8680	12.574	41.649	777.24	0.43415	6.9929	0.096976	0.00049654	4.2108	0.23748	0.74888	0.90968	32.044	14.684	48.889	379.65	11.507	1.5954	0.033747
29.057	0.68864	28.267	0.035377	0.21820	0.24256	8.9913	12.593	42.347	771.46	0.46503	6.9344	0.096773	0.00048165	4.2940	0.23288	0.74772	0.90809	31.895	14.721	49.805	379.63	11.435	1.6059	0.034087
29.157	0.70030	28.147	0.035527	0.22172	0.24660	9.1156	12.613	43.078	765.61	0.49674	6.8758	0.096565	0.00046684	4.3791	0.22836	0.74651	0.90643	31.746	14.759	50.767	379.60	11.362	1.6165	0.034436
29.257	0.71211	28.026	0.035682	0.22527	0.25068	9.2409	12.634	43.845	759.68	0.52933	6.8171	0.096354	0.00045210	4.4661	0.22391	0.74525	0.90470	31.595	14.797	51.779	379.56	11.289	1.6273	0.034794
29.357	0.72406	27.902	0.035840	0.22886	0.25481	9.3675	12.655	44.649	753.68	0.56283	6.7584	0.096138	0.00043744	4.5551	0.21954	0.74395	0.90290	31.444	14.836	52.845	379.51	11.216	1.6384	0.035162
29.457	0.73615	27.776	0.036002	0.23250	0.25901	9.4952	12.677	45.494	747.60	0.59729	6.6996	0.095918	0.00042287	4.6461	0.21523	0.74258	0.90103	31.290	14.876	53.969	379.46	11.141	1.6496	0.035541
